memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,8,1,32.0,128,1,53.88,334.56,1764.058740,29.40,1409.76,2.43
2.5,32,8,1,32.0,256,1,68.24,422.44,1725.407652,28.76,2049.45,2.49
3,32,8,1,32.0,512,1,79.76,446.32,1759.804847,29.33,2197.78,2.44
5,32,8,1,32.0,1024,1,88.31,473.97,1917.752438,31.96,4097.66,2.24
8,32,8,1,32.0,1024,1,94.18,499.32,1992.267330,33.20,6865.68,2.16
14,32,8,1,32.0,1024,1,97.75,496.87,2023.753101,33.73,13089.68,2.12
26,32,8,1,32.0,1024,1,99.45,466.07,2162.764628,36.05,25537.55,1.99
30,32,8,1,32.0,1024,1,99.45,491.24,2044.173924,34.07,25537.47,2.10
