----Run 1 for K=29, memory=1024 MB----
Linux 6.8.0-1028-raspi (raspberrypi5) 	06/30/25 	_aarch64_	(4 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:13     1002     19509   22.00   78.00    0.00    0.00  100.00     2 222292.00      0.00 1986368  914688  11.25      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:14     1002     19509   23.00   77.00    0.00    0.00  100.00     2 224943.00      0.00 2649272 1814400  22.32      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:15     1002     19509   24.00   76.00    0.00    0.00  100.00     2 224825.00      0.00 3311912 2713728  33.39      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:16     1002     19509   23.00   76.00    0.00    0.00   99.00     2 225130.00      0.00 3975476 3614208  44.47      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:17     1002     19509   24.00   76.00    0.00    0.00  100.00     2 228151.00      0.00 4647884 4526848  55.69      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:18     1002     19509   61.00   39.00    0.00    0.00  100.00     2 113942.00      0.00 4983824 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:19     1002     19509  275.00    0.00    0.00    0.00  275.00     2     13.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:20     1002     19509  392.08    0.00    0.00    0.00  392.08     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:21     1002     19509  400.00    0.00    0.00    0.00  400.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:22     1002     19509  399.00    0.00    0.00    0.00  399.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:23     1002     19509  400.00    0.00    0.00    0.00  400.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:24     1002     19509  401.00    0.00    0.00    0.00  401.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:25     1002     19509  400.00    0.00    0.00    0.00  400.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:26     1002     19509  399.00    0.00    0.00    0.00  399.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:27     1002     19509  400.00    0.00    0.00    1.00  400.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:28     1002     19509  401.00    0.00    0.00    0.00  401.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:29     1002     19509  399.00    0.00    0.00    0.00  399.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:30     1002     19509  400.00    0.00    0.00    0.00  400.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:31     1002     19509  400.00    0.00    0.00    0.00  400.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:32     1002     19509  400.00    0.00    0.00    0.00  400.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:33     1002     19509  400.00    0.00    0.00    0.00  400.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:34     1002     19509  401.00    0.00    0.00    0.00  401.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:35     1002     19509  399.00    0.00    0.00    0.00  399.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:36     1002     19509  400.00    1.00    0.00    0.00  401.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:37     1002     19509  396.00    0.00    0.00    0.00  396.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:24:38     1002     19509  400.00    0.00    0.00    0.00  400.00     2      0.00      0.00 5008592 4982656  61.30      0.00      0.00      0.00       0  vaultx

