----Run 1 for K=29, memory=1024 MB----
Linux 6.1.43-rockchip-rk3588 (orangepi5plus) 	07/02/2025 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:14 AM  1001     26592   32.00   63.00    0.00    0.00   95.00     7 314843.00      7.00 2241332 1261236   3.88     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:15 AM  1001     26592   26.00   73.00    0.00    0.00   99.00     7 344376.00      0.00 3256412 2638524   8.11     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:16 AM  1001     26592   30.00   70.00    0.00    0.00  100.00     7 348329.00      0.00 4283108 4031916  12.39     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:17 AM  1001     26592   52.00   48.00    0.00    0.00  100.00     7 237680.00      0.00 4983632 4982580  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:18 AM  1001     26592  749.00    0.00    0.00    0.00  749.00     7     24.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:19 AM  1001     26592  799.00    0.00    0.00    0.00  799.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:20 AM  1001     26592  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:21 AM  1001     26592  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:22 AM  1001     26592  799.00    0.00    0.00    0.00  799.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:23 AM  1001     26592  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:24 AM  1001     26592  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:25 AM  1001     26592  799.00    0.00    0.00    0.00  799.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:26 AM  1001     26592  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:27 AM  1001     26592  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:28 AM  1001     26592  799.00    0.00    0.00    0.00  799.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:29 AM  1001     26592  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:30 AM  1001     26592  799.00    0.00    0.00    0.00  799.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:31 AM  1001     26592  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:32 AM  1001     26592  800.00    0.00    0.00    1.00  800.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:33 AM  1001     26592  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:34 AM  1001     26592  799.00    0.00    0.00    0.00  799.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:35 AM  1001     26592  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:36 AM  1001     26592  799.00    0.00    0.00    0.00  799.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:37 AM  1001     26592  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:38 AM  1001     26592  494.00    0.00    0.00    0.00  494.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:39 AM  1001     26592  399.00    0.00    0.00    0.00  399.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:40 AM  1001     26592  400.00    0.00    0.00    0.00  400.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:20:41 AM  1001     26592  400.00    0.00    0.00    0.00  400.00     7      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

