Selected Approach           : for
Number of Threads           : 128
Number of Threads I/O       : 1
Exponent k                  : 32
Threads (Hash/Sort)         : 128
Threads (I/O)               : 1
Table1 Size (GB)            : 0.0
Table2 Size (GB)            : 0.0
Max Memory Size (GB)        : 2.0
Expected Memory Size (GB)   : 1.6
Number of Hashes (Disk)     : 4294967296
File Size (GB)              : 0.0
Temporary Data Size (GB)    : 0
Size of MemoRecord          : 4
Rounds                      : 1
Number of Buckets           : 1
Number of Records in Bucket : 1
BATCH_SIZE                  : 1024
WRITE_BATCH_SIZE            : 1024
READ_BATCH_SIZE             : 1
HASHGEN                     : false
MEMORY_WRITE                : true
CIRCULAR_ARRAY              : false
FULL_BUCKETS                : false
Peak Memory Usage: 2.05 MB
Memory Size per Batch: 256MB
Buckets processed from each file per batch: 2048
Bucket size: 2048 bytes
Data read from each file per batch: 4.00MB

Total Batches: 8192
Merge Approach [0]: Pipelined
Source: /data-l/iraicu/tmp/
Destination: /data-r/iraicu/vaults/
Threads: 128
Files: 64, K32
Memory Limit: 483544MB


posix_fallocate (2199023257856 bytes) took 17.407 seconds


[0.43%] | Read: 2.0912s | Write: 0.2821s | Batch Time: 2.373326s | Total Time: 83.85s | ETA: 19541.64s | Throughput: 107.87 MB/s
[0.44%] | Read: 2.1254s | Write: 0.2731s | Batch Time: 2.398492s | Total Time: 86.25s | ETA: 19539.89s | Throughput: 106.73 MB/s
[0.45%] | Read: 2.0824s | Write: 0.2697s | Batch Time: 2.352145s | Total Time: 88.60s | ETA: 19527.88s | Throughput: 108.84 MB/s
[0.46%] | Read: 2.1130s | Write: 0.2880s | Batch Time: 2.400957s | Total Time: 91.00s | ETA: 19526.86s | Throughput: 106.62 MB/s
[0.48%] | Read: 2.1177s | Write: 0.2989s | Batch Time: 2.416630s | Total Time: 93.42s | ETA: 19529.04s | Throughput: 105.93 MB/s
[0.49%] | Read: 2.0801s | Write: 0.2967s | Batch Time: 2.376790s | Total Time: 95.79s | ETA: 19522.88s | Throughput: 107.71 MB/s
[0.50%] | Read: 2.0858s | Write: 0.2890s | Batch Time: 2.374792s | Total Time: 98.17s | ETA: 19516.50s | Throughput: 107.80 MB/s
[0.51%] | Read: 2.1347s | Write: 0.3717s | Batch Time: 2.506455s | Total Time: 100.68s | ETA: 19535.86s | Throughput: 102.14 MB/s
[0.52%] | Read: 2.0867s | Write: 0.2963s | Batch Time: 2.382971s | Total Time: 103.06s | ETA: 19530.80s | Throughput: 107.43 MB/s
[0.54%] | Read: 2.1015s | Write: 0.3033s | Batch Time: 2.404812s | Total Time: 105.46s | ETA: 19529.91s | Throughput: 106.45 MB/s
[0.55%] | Read: 2.0790s | Write: 0.2995s | Batch Time: 2.378557s | Total Time: 107.84s | ETA: 19524.20s | Throughput: 107.63 MB/s
[0.56%] | Read: 2.0905s | Write: 0.2880s | Batch Time: 2.378500s | Total Time: 110.22s | ETA: 19518.62s | Throughput: 107.63 MB/s
