Selected Approach           : for
Number of Threads           : 1
Number of Threads I/O       : 1
Exponent k                  : 32
Threads (Hash/Sort)         : 1
Threads (I/O)               : 1
Table1 Size (GB)            : 0.0
Table2 Size (GB)            : 0.0
Max Memory Size (GB)        : 2.0
Expected Memory Size (GB)   : 1.6
Number of Hashes (Disk)     : 4294967296
File Size (GB)              : 0.0
Temporary Data Size (GB)    : 0
Size of MemoRecord          : 4
Rounds                      : 1
Number of Buckets           : 1
Number of Records in Bucket : 1
BATCH_SIZE                  : 1024
WRITE_BATCH_SIZE            : 1024
READ_BATCH_SIZE             : 1024
HASHGEN                     : false
MEMORY_WRITE                : true
CIRCULAR_ARRAY              : false
FULL_BUCKETS                : false
Peak Memory Usage: 1.91 MB
Memory Size per Batch: 128MB
Buckets processed from each file per batch: 32768
Bucket size: 2048 bytes
Data read from each file per batch: 64.00MB

Total Batches: 512
Merge Approach [0]: Pipelined
Source: /data-l/iraicu/tmp/
Destination: /data-r/iraicu/vaults/
Threads: 1
Files: 2, K32
Memory Limit: 483544MB


posix_fallocate (68719476808 bytes) took 0.646 seconds


[6.84%] | Read: 0.7613s | Write: 0.1336s | Batch Time: 0.894957s | Total Time: 31.24s | ETA: 425.76s | Throughput: 143.02 MB/s
[7.03%] | Read: 0.7478s | Write: 0.1344s | Batch Time: 0.882232s | Total Time: 32.12s | ETA: 424.73s | Throughput: 145.09 MB/s
[7.23%] | Read: 0.7551s | Write: 0.1307s | Batch Time: 0.885805s | Total Time: 33.01s | ETA: 423.76s | Throughput: 144.50 MB/s
[7.42%] | Read: 0.7461s | Write: 0.1215s | Batch Time: 0.867635s | Total Time: 33.88s | ETA: 422.56s | Throughput: 147.53 MB/s
[7.62%] | Read: 0.7566s | Write: 0.1229s | Batch Time: 0.879489s | Total Time: 34.76s | ETA: 421.52s | Throughput: 145.54 MB/s
[7.81%] | Read: 0.7499s | Write: 0.1245s | Batch Time: 0.874400s | Total Time: 35.63s | ETA: 420.43s | Throughput: 146.39 MB/s
[8.01%] | Read: 0.7570s | Write: 0.1261s | Batch Time: 0.883162s | Total Time: 36.51s | ETA: 419.46s | Throughput: 144.93 MB/s
[8.20%] | Read: 0.7517s | Write: 0.1227s | Batch Time: 0.874423s | Total Time: 37.39s | ETA: 418.38s | Throughput: 146.38 MB/s
[8.40%] | Read: 0.7592s | Write: 0.1259s | Batch Time: 0.885144s | Total Time: 38.27s | ETA: 417.44s | Throughput: 144.61 MB/s
[8.59%] | Read: 0.7469s | Write: 0.1307s | Batch Time: 0.877666s | Total Time: 39.15s | ETA: 416.42s | Throughput: 145.84 MB/s
[8.79%] | Read: 0.7674s | Write: 0.1357s | Batch Time: 0.903042s | Total Time: 40.05s | ETA: 415.67s | Throughput: 141.74 MB/s
[8.98%] | Read: 0.7623s | Write: 0.1317s | Batch Time: 0.893969s | Total Time: 40.95s | ETA: 414.82s | Throughput: 143.18 MB/s
[9.18%] | Read: 0.7786s | Write: 0.1328s | Batch Time: 0.911456s | Total Time: 41.86s | ETA: 414.14s | Throughput: 140.43 MB/s
[9.38%] | Read: 0.7695s | Write: 0.1298s | Batch Time: 0.899382s | Total Time: 42.76s | ETA: 413.33s | Throughput: 142.32 MB/s
[9.57%] | Read: 0.8103s | Write: 0.1291s | Batch Time: 0.939383s | Total Time: 43.70s | ETA: 412.90s | Throughput: 136.26 MB/s
[9.77%] | Read: 0.7726s | Write: 0.1283s | Batch Time: 0.900939s | Total Time: 44.60s | ETA: 412.09s | Throughput: 142.07 MB/s
[9.96%] | Read: 0.7577s | Write: 0.1287s | Batch Time: 0.886400s | Total Time: 45.49s | ETA: 411.15s | Throughput: 144.40 MB/s
[10.16%] | Read: 0.7730s | Write: 0.1328s | Batch Time: 0.905777s | Total Time: 46.39s | ETA: 410.38s | Throughput: 141.32 MB/s
[10.35%] | Read: 0.7532s | Write: 0.1319s | Batch Time: 0.885120s | Total Time: 47.28s | ETA: 409.43s | Throughput: 144.61 MB/s
[10.55%] | Read: 0.7779s | Write: 0.1296s | Batch Time: 0.907500s | Total Time: 48.18s | ETA: 408.67s | Throughput: 141.05 MB/s
[10.74%] | Read: 0.7572s | Write: 0.1311s | Batch Time: 0.888240s | Total Time: 49.07s | ETA: 407.74s | Throughput: 144.11 MB/s
[10.94%] | Read: 0.7709s | Write: 0.1316s | Batch Time: 0.902486s | Total Time: 49.97s | ETA: 406.93s | Throughput: 141.83 MB/s
[11.13%] | Read: 0.7542s | Write: 0.1253s | Batch Time: 0.879569s | Total Time: 50.85s | ETA: 405.94s | Throughput: 145.53 MB/s
[11.33%] | Read: 0.7726s | Write: 0.1246s | Batch Time: 0.897188s | Total Time: 51.75s | ETA: 405.09s | Throughput: 142.67 MB/s
[11.52%] | Read: 0.7568s | Write: 0.1257s | Batch Time: 0.882473s | Total Time: 52.63s | ETA: 404.12s | Throughput: 145.05 MB/s
[11.72%] | Read: 0.7725s | Write: 0.1242s | Batch Time: 0.896720s | Total Time: 53.53s | ETA: 403.26s | Throughput: 142.74 MB/s
[11.91%] | Read: 0.7575s | Write: 0.1255s | Batch Time: 0.882988s | Total Time: 54.41s | ETA: 402.30s | Throughput: 144.96 MB/s
[12.11%] | Read: 0.7722s | Write: 0.1327s | Batch Time: 0.904860s | Total Time: 55.32s | ETA: 401.50s | Throughput: 141.46 MB/s
[12.30%] | Read: 0.7654s | Write: 0.1315s | Batch Time: 0.896946s | Total Time: 56.22s | ETA: 400.64s | Throughput: 142.71 MB/s
[12.50%] | Read: 0.7749s | Write: 0.1325s | Batch Time: 0.907385s | Total Time: 57.12s | ETA: 399.86s | Throughput: 141.06 MB/s
[12.70%] | Read: 0.7944s | Write: 0.1325s | Batch Time: 0.926994s | Total Time: 58.05s | ETA: 399.20s | Throughput: 138.08 MB/s
[12.89%] | Read: 0.7782s | Write: 0.1333s | Batch Time: 0.911517s | Total Time: 58.96s | ETA: 398.43s | Throughput: 140.43 MB/s
[13.09%] | Read: 0.7570s | Write: 0.1328s | Batch Time: 0.889802s | Total Time: 59.85s | ETA: 397.52s | Throughput: 143.85 MB/s
[13.28%] | Read: 0.7994s | Write: 0.1308s | Batch Time: 0.930223s | Total Time: 60.78s | ETA: 396.86s | Throughput: 137.60 MB/s
[13.48%] | Read: 0.7708s | Write: 0.1330s | Batch Time: 0.903783s | Total Time: 61.68s | ETA: 396.03s | Throughput: 141.63 MB/s
[13.67%] | Read: 0.7808s | Write: 0.1287s | Batch Time: 0.909433s | Total Time: 62.59s | ETA: 395.24s | Throughput: 140.75 MB/s
[13.87%] | Read: 0.7657s | Write: 0.1327s | Batch Time: 0.898345s | Total Time: 63.49s | ETA: 394.37s | Throughput: 142.48 MB/s
[14.06%] | Read: 0.7856s | Write: 0.1325s | Batch Time: 0.918073s | Total Time: 64.41s | ETA: 393.62s | Throughput: 139.42 MB/s
[14.26%] | Read: 0.7848s | Write: 0.1344s | Batch Time: 0.919150s | Total Time: 65.33s | ETA: 392.87s | Throughput: 139.26 MB/s
[14.45%] | Read: 0.7906s | Write: 0.1313s | Batch Time: 0.921909s | Total Time: 66.25s | ETA: 392.14s | Throughput: 138.84 MB/s
[14.65%] | Read: 0.7687s | Write: 0.1281s | Batch Time: 0.896734s | Total Time: 67.15s | ETA: 391.25s | Throughput: 142.74 MB/s
[14.84%] | Read: 0.7802s | Write: 0.1250s | Batch Time: 0.905201s | Total Time: 68.05s | ETA: 390.41s | Throughput: 141.41 MB/s
[15.04%] | Read: 0.7701s | Write: 0.1236s | Batch Time: 0.893691s | Total Time: 68.95s | ETA: 389.51s | Throughput: 143.23 MB/s
[15.23%] | Read: 0.7902s | Write: 0.1251s | Batch Time: 0.915236s | Total Time: 69.86s | ETA: 388.72s | Throughput: 139.85 MB/s
[15.43%] | Read: 0.7832s | Write: 0.1248s | Batch Time: 0.907983s | Total Time: 70.77s | ETA: 387.89s | Throughput: 140.97 MB/s
[15.62%] | Read: 0.7751s | Write: 0.1268s | Batch Time: 0.901907s | Total Time: 71.67s | ETA: 387.03s | Throughput: 141.92 MB/s
[15.82%] | Read: 0.7815s | Write: 0.1324s | Batch Time: 0.913924s | Total Time: 72.59s | ETA: 386.23s | Throughput: 140.06 MB/s
[16.02%] | Read: 0.7609s | Write: 0.1197s | Batch Time: 0.880671s | Total Time: 73.47s | ETA: 385.25s | Throughput: 145.34 MB/s
[16.21%] | Read: 0.7790s | Write: 0.1341s | Batch Time: 0.913074s | Total Time: 74.38s | ETA: 384.45s | Throughput: 140.19 MB/s
[16.41%] | Read: 0.7694s | Write: 0.1324s | Batch Time: 0.901875s | Total Time: 75.28s | ETA: 383.58s | Throughput: 141.93 MB/s
[16.60%] | Read: 0.7806s | Write: 0.1355s | Batch Time: 0.916122s | Total Time: 76.20s | ETA: 382.78s | Throughput: 139.72 MB/s
[16.80%] | Read: 0.7770s | Write: 0.1305s | Batch Time: 0.907540s | Total Time: 77.11s | ETA: 381.94s | Throughput: 141.04 MB/s
[16.99%] | Read: 0.7908s | Write: 0.1361s | Batch Time: 0.926907s | Total Time: 78.03s | ETA: 381.19s | Throughput: 138.09 MB/s
[17.19%] | Read: 0.7723s | Write: 0.1331s | Batch Time: 0.905413s | Total Time: 78.94s | ETA: 380.34s | Throughput: 141.37 MB/s
[17.38%] | Read: 0.7835s | Write: 0.1309s | Batch Time: 0.914326s | Total Time: 79.85s | ETA: 379.52s | Throughput: 139.99 MB/s
[17.58%] | Read: 0.7775s | Write: 0.1306s | Batch Time: 0.908080s | Total Time: 80.76s | ETA: 378.68s | Throughput: 140.96 MB/s
[17.77%] | Read: 0.7900s | Write: 0.1316s | Batch Time: 0.921613s | Total Time: 81.68s | ETA: 377.89s | Throughput: 138.89 MB/s
[17.97%] | Read: 0.7650s | Write: 0.1328s | Batch Time: 0.897794s | Total Time: 82.58s | ETA: 377.00s | Throughput: 142.57 MB/s
[18.16%] | Read: 0.7839s | Write: 0.1324s | Batch Time: 0.916293s | Total Time: 83.50s | ETA: 376.18s | Throughput: 139.69 MB/s
[18.36%] | Read: 0.7676s | Write: 0.1360s | Batch Time: 0.903622s | Total Time: 84.40s | ETA: 375.31s | Throughput: 141.65 MB/s
[18.55%] | Read: 0.7894s | Write: 0.1249s | Batch Time: 0.914349s | Total Time: 85.31s | ETA: 374.49s | Throughput: 139.99 MB/s
[18.75%] | Read: 0.7787s | Write: 0.1228s | Batch Time: 0.901471s | Total Time: 86.22s | ETA: 373.60s | Throughput: 141.99 MB/s
[18.95%] | Read: 0.7904s | Write: 0.1268s | Batch Time: 0.917175s | Total Time: 87.13s | ETA: 372.79s | Throughput: 139.56 MB/s
[19.14%] | Read: 0.7731s | Write: 0.1244s | Batch Time: 0.897565s | Total Time: 88.03s | ETA: 371.88s | Throughput: 142.61 MB/s
[19.34%] | Read: 0.7849s | Write: 0.1287s | Batch Time: 0.913560s | Total Time: 88.94s | ETA: 371.05s | Throughput: 140.11 MB/s
[19.53%] | Read: 0.7790s | Write: 0.1338s | Batch Time: 0.912726s | Total Time: 89.86s | ETA: 370.21s | Throughput: 140.24 MB/s
[19.73%] | Read: 0.7829s | Write: 0.1336s | Batch Time: 0.916443s | Total Time: 90.77s | ETA: 369.38s | Throughput: 139.67 MB/s
[19.92%] | Read: 0.7758s | Write: 0.1345s | Batch Time: 0.910333s | Total Time: 91.68s | ETA: 368.53s | Throughput: 140.61 MB/s
[20.12%] | Read: 0.7987s | Write: 0.1354s | Batch Time: 0.934102s | Total Time: 92.62s | ETA: 367.77s | Throughput: 137.03 MB/s
[20.31%] | Read: 0.7897s | Write: 0.1322s | Batch Time: 0.921850s | Total Time: 93.54s | ETA: 366.96s | Throughput: 138.85 MB/s
[20.51%] | Read: 0.8135s | Write: 0.1337s | Batch Time: 0.947123s | Total Time: 94.49s | ETA: 366.25s | Throughput: 135.15 MB/s
[20.70%] | Read: 0.7963s | Write: 0.1424s | Batch Time: 0.938725s | Total Time: 95.43s | ETA: 365.50s | Throughput: 136.36 MB/s
[20.90%] | Read: 0.8076s | Write: 0.1380s | Batch Time: 0.945604s | Total Time: 96.37s | ETA: 364.77s | Throughput: 135.36 MB/s
[21.09%] | Read: 0.8019s | Write: 0.1418s | Batch Time: 0.943736s | Total Time: 97.31s | ETA: 364.03s | Throughput: 135.63 MB/s
[21.29%] | Read: 0.8099s | Write: 0.1386s | Batch Time: 0.948484s | Total Time: 98.26s | ETA: 363.30s | Throughput: 134.95 MB/s
[21.48%] | Read: 0.7947s | Write: 0.1357s | Batch Time: 0.930370s | Total Time: 99.19s | ETA: 362.51s | Throughput: 137.58 MB/s
[21.68%] | Read: 0.8067s | Write: 0.1391s | Batch Time: 0.945750s | Total Time: 100.14s | ETA: 361.77s | Throughput: 135.34 MB/s
[21.88%] | Read: 0.7940s | Write: 0.1378s | Batch Time: 0.931782s | Total Time: 101.07s | ETA: 360.97s | Throughput: 137.37 MB/s
[22.07%] | Read: 0.8039s | Write: 0.1374s | Batch Time: 0.941263s | Total Time: 102.01s | ETA: 360.20s | Throughput: 135.99 MB/s
[22.27%] | Read: 0.7957s | Write: 0.1276s | Batch Time: 0.923385s | Total Time: 102.94s | ETA: 359.37s | Throughput: 138.62 MB/s
[22.46%] | Read: 0.8061s | Write: 0.1266s | Batch Time: 0.932713s | Total Time: 103.87s | ETA: 358.57s | Throughput: 137.23 MB/s
[22.66%] | Read: 0.7902s | Write: 0.1262s | Batch Time: 0.916353s | Total Time: 104.79s | ETA: 357.71s | Throughput: 139.68 MB/s
[22.85%] | Read: 0.8070s | Write: 0.1281s | Batch Time: 0.935111s | Total Time: 105.72s | ETA: 356.92s | Throughput: 136.88 MB/s
[23.05%] | Read: 0.7970s | Write: 0.1254s | Batch Time: 0.922393s | Total Time: 106.64s | ETA: 356.08s | Throughput: 138.77 MB/s
[23.24%] | Read: 0.8030s | Write: 0.1187s | Batch Time: 0.921648s | Total Time: 107.56s | ETA: 355.23s | Throughput: 138.88 MB/s
[23.44%] | Read: 0.7952s | Write: 0.1404s | Batch Time: 0.935554s | Total Time: 108.50s | ETA: 354.43s | Throughput: 136.82 MB/s
[23.63%] | Read: 0.8096s | Write: 0.1382s | Batch Time: 0.947712s | Total Time: 109.45s | ETA: 353.67s | Throughput: 135.06 MB/s
[23.83%] | Read: 0.7952s | Write: 0.1395s | Batch Time: 0.934765s | Total Time: 110.38s | ETA: 352.86s | Throughput: 136.93 MB/s
[24.02%] | Read: 0.8104s | Write: 0.1385s | Batch Time: 0.948837s | Total Time: 111.33s | ETA: 352.10s | Throughput: 134.90 MB/s
[24.22%] | Read: 0.7989s | Write: 0.1376s | Batch Time: 0.936461s | Total Time: 112.27s | ETA: 351.29s | Throughput: 136.68 MB/s
[24.41%] | Read: 0.8006s | Write: 0.1370s | Batch Time: 0.937594s | Total Time: 113.21s | ETA: 350.48s | Throughput: 136.52 MB/s
[24.61%] | Read: 0.7963s | Write: 0.1354s | Batch Time: 0.931734s | Total Time: 114.14s | ETA: 349.66s | Throughput: 137.38 MB/s
[24.80%] | Read: 0.7979s | Write: 0.1406s | Batch Time: 0.938467s | Total Time: 115.08s | ETA: 348.85s | Throughput: 136.39 MB/s
[25.00%] | Read: 0.7932s | Write: 0.1392s | Batch Time: 0.932397s | Total Time: 116.01s | ETA: 348.02s | Throughput: 137.28 MB/s
[25.20%] | Read: 0.8025s | Write: 0.1373s | Batch Time: 0.939786s | Total Time: 116.95s | ETA: 347.22s | Throughput: 136.20 MB/s
[25.39%] | Read: 0.7805s | Write: 0.1371s | Batch Time: 0.917634s | Total Time: 117.87s | ETA: 346.34s | Throughput: 139.49 MB/s
[25.59%] | Read: 0.8045s | Write: 0.1323s | Batch Time: 0.936827s | Total Time: 118.80s | ETA: 345.52s | Throughput: 136.63 MB/s
