----Run 1 for K=32, memory=16384 MB----
Linux 6.1.43-rockchip-rk3588 (orangepi5plus) 	07/01/2025 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:07:52 PM  1001     24762   15.00   84.00    0.00    0.00   99.00     5 592604.00      7.00 3624296 2372020   7.29     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:07:53 PM  1001     24762   18.00   82.00    0.00    0.00  100.00     5 728360.00      0.00 6464540 5285524  16.24     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:07:54 PM  1001     24762   18.00   82.00    0.00    0.00  100.00     5 716961.00      0.00 9260300 8153356  25.05     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:07:55 PM  1001     24762   17.00   83.00    0.00    0.00  100.00     5 716590.00      0.00 12054608 11019604  33.86     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:07:56 PM  1001     24762   16.00   84.00    0.00    0.00  100.00     5 717025.00      0.00 14850632 13887700  42.67     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:07:57 PM  1001     24762   13.00   87.00    0.00    0.00  100.00     5 717017.00      0.00 17646656 16755796  51.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:07:58 PM  1001     24762   14.00   86.00    0.00    0.00  100.00     5 717562.00      0.00 20444792 19626004  60.30     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:07:59 PM  1001     24762   18.00   81.00    0.00    0.00   99.00     5 717501.00      0.00 23242664 22496212  69.12     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:00 PM  1001     24762   18.00   83.00    0.00    1.00  101.00     5 716499.00      0.00 26036708 25362196  77.92     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:01 PM  1001     24762   18.00   82.00    0.00    0.00  100.00     5 717650.00      0.00 28835108 28232668  86.74     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:02 PM  1001     24762   14.00   86.00    0.00    0.00  100.00     5 647998.00      0.00 31361984 30824620  94.71     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:03 PM  1001     24762    7.00   93.00    0.00    0.00  100.00     5 286067.00      0.00 32477516 31969060  98.22     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:04 PM  1001     24762    0.00   99.00    0.00    0.00   99.00     5    864.00      0.00 32480948 31972492  98.23     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:05 PM  1001     24762    0.00  100.00    0.00    0.00  100.00     5    465.00      0.00 32482664 31973936  98.24     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:06 PM  1001     24762    8.00   93.00    0.00    0.00  101.00     5 301910.00      0.00 33659972 31938972  98.13     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:07 PM  1001     24762    7.00   92.00    0.00    1.00   99.00     5 355112.00      0.00 35044784 31902628  98.02     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:08 PM  1001     24762    7.00   93.00    0.00    0.00  100.00     5 352561.00      0.00 36419564 31859020  97.88     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:09 PM  1001     24762    7.00   93.00    0.00    0.00  100.00     5 352671.00      0.00 37794872 31811924  97.74     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:10 PM  1001     24762    8.00   91.00    0.00    0.00   99.00     5 352839.00      0.00 39170708 31765076  97.59     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:11 PM  1001     24762    7.00   94.00    0.00    0.00  101.00     5 344296.00      0.00 40513280 31696432  97.38     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:12 PM  1001     24762    7.00   92.00    0.00    1.00   99.00     5 340144.00      0.00 41839748 31611096  97.12     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:13 PM  1001     24762    6.00   93.00    0.00    0.00   99.00     5 347807.00      0.00 43195916 31565848  96.98     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:14 PM  1001     24762    9.00   91.00    0.00    0.00  100.00     5 348621.00      0.00 44555384 31526480  96.86     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:15 PM  1001     24762    8.00   92.00    0.00    0.00  100.00     5 347730.00      0.00 45911420 31484436  96.73     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:16 PM  1001     24762    9.00   92.00    0.00    0.00  101.00     5 348225.00      0.00 47269304 31443512  96.61     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:17 PM  1001     24762    1.00   98.00    0.00    1.00   99.00     5 124399.00      0.00 47754404 31432248  96.57     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:18 PM  1001     24762    0.57   77.84    0.00    1.14   78.41     5  20085.23     58.52       0       0   0.00     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
08:08:19 PM  1001     24762    0.00   96.00    0.00    0.00   96.00     5      0.00      0.00       0       0   0.00     -1.00     -1.00     -1.00       0  vaultx

