----Run 1 for K=31, memory=512 MB----
Linux 6.1.43-rockchip-rk3588 (orangepi5plus) 	07/02/2025 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:14:44 AM  1001     27648   28.00   48.00    0.00    0.00   76.00     7 225047.00      0.00 1867508  902200   2.77     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:14:45 AM  1001     27648   36.00   63.00    0.00    0.00   99.00     7 305491.00      0.00 2619512 2123992   6.53     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:14:46 AM  1001     27648   39.00   62.00    0.00    0.00  101.00     7 309702.00      0.00 3381812 3362944  10.33     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:14:47 AM  1001     27648  493.00    4.00    0.00    0.00  497.00     7  11752.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:14:48 AM  1001     27648  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:14:49 AM  1001     27648  799.00    0.00    0.00    0.00  799.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:14:50 AM  1001     27648  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:14:51 AM  1001     27648  799.00    0.00    0.00    0.00  799.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:14:52 AM  1001     27648  802.00    0.00    0.00    0.00  802.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:14:53 AM  1001     27648  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:14:54 AM  1001     27648  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:14:55 AM  1001     27648  799.00    0.00    0.00    0.00  799.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:14:56 AM  1001     27648  794.00    0.00    0.00    0.00  794.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:14:57 AM  1001     27648  399.00    0.00    0.00    0.00  399.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:14:58 AM  1001     27648  400.00    0.00    0.00    0.00  400.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:14:59 AM  1001     27648  399.00    0.00    0.00    0.00  399.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:15:00 AM  1001     27648   61.00   40.00    0.00    0.00  101.00     7      1.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:15:01 AM  1001     27648  473.00    0.00    0.00    1.00  473.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:15:02 AM  1001     27648  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:15:03 AM  1001     27648  799.00    0.00    0.00    0.00  799.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:15:04 AM  1001     27648  800.00    0.00    0.00    0.00  800.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:15:05 AM  1001     27648  772.00    3.00    0.00    6.00  775.00     3      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:15:06 AM  1001     27648  799.00    0.00    0.00    0.00  799.00     3      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:15:07 AM  1001     27648  800.00    0.00    0.00    0.00  800.00     3      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:15:08 AM  1001     27648  800.00    0.00    0.00    0.00  800.00     3      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:15:09 AM  1001     27648  799.00    0.00    0.00    0.00  799.00     3      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:15:10 AM  1001     27648  770.00    2.00    0.00    1.00  772.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
03:15:11 AM  1001     27648  534.00    0.00    0.00    0.00  534.00     7      0.00      0.00 3468512 3409936  10.48     -1.00     -1.00     -1.00       0  vaultx

