Selected Approach           : for
Number of Threads           : 1
Number of Threads I/O       : 1
Exponent k                  : 32
Threads (Hash/Sort)         : 1
Threads (I/O)               : 1
Table1 Size (GB)            : 0.0
Table2 Size (GB)            : 0.0
Max Memory Size (GB)        : 2.0
Expected Memory Size (GB)   : 1.6
Number of Hashes (Disk)     : 4294967296
File Size (GB)              : 0.0
Temporary Data Size (GB)    : 0
Size of MemoRecord          : 4
Rounds                      : 1
Number of Buckets           : 1
Number of Records in Bucket : 1
BATCH_SIZE                  : 1024
WRITE_BATCH_SIZE            : 1024
READ_BATCH_SIZE             : 1024
HASHGEN                     : false
MEMORY_WRITE                : true
CIRCULAR_ARRAY              : false
FULL_BUCKETS                : false
Peak Memory Usage: 2.09 MB
Memory Size per Batch: 4096MB
Buckets processed from each file per batch: 32768
Bucket size: 2048 bytes
Data read from each file per batch: 64.00MB

Total Batches: 512
Merge Approach [0]: Pipelined
Source: /data-l/iraicu/tmp/
Destination: /data-r/iraicu/vaults/
Threads: 1
Files: 64, K32
Memory Limit: 483544MB


posix_fallocate (2199023257856 bytes) took 21.330 seconds


[0.20%] | Read: 24.3646s | Write: 3.5266s | Batch Time: 27.891166s | Total Time: 27.89s | ETA: 14252.39s | Throughput: 146.86 MB/s
[0.39%] | Read: 22.2112s | Write: 3.8956s | Batch Time: 26.106825s | Total Time: 54.00s | ETA: 13769.49s | Throughput: 156.89 MB/s
[0.59%] | Read: 22.3032s | Write: 3.9142s | Batch Time: 26.217405s | Total Time: 80.22s | ETA: 13609.89s | Throughput: 156.23 MB/s
[0.78%] | Read: 22.2201s | Write: 3.8231s | Batch Time: 26.043186s | Total Time: 106.26s | ETA: 13494.85s | Throughput: 157.28 MB/s
[0.98%] | Read: 22.1612s | Write: 3.8287s | Batch Time: 25.989927s | Total Time: 132.25s | ETA: 13410.01s | Throughput: 157.60 MB/s
[1.17%] | Read: 22.1979s | Write: 3.8241s | Batch Time: 26.021930s | Total Time: 158.27s | ETA: 13347.48s | Throughput: 157.41 MB/s
[1.37%] | Read: 22.2258s | Write: 3.7810s | Batch Time: 26.006846s | Total Time: 184.28s | ETA: 13294.30s | Throughput: 157.50 MB/s
[1.56%] | Read: 22.2295s | Write: 4.1064s | Batch Time: 26.335821s | Total Time: 210.61s | ETA: 13268.64s | Throughput: 155.53 MB/s
[1.76%] | Read: 22.2216s | Write: 4.0122s | Batch Time: 26.233852s | Total Time: 236.85s | ETA: 13237.12s | Throughput: 156.13 MB/s
[1.95%] | Read: 22.1837s | Write: 4.0225s | Batch Time: 26.206208s | Total Time: 263.05s | ETA: 13205.28s | Throughput: 156.30 MB/s
[2.15%] | Read: 22.1366s | Write: 3.9446s | Batch Time: 26.081138s | Total Time: 289.13s | ETA: 13168.76s | Throughput: 157.05 MB/s
[2.34%] | Read: 22.2412s | Write: 4.0299s | Batch Time: 26.271120s | Total Time: 315.41s | ETA: 13141.90s | Throughput: 155.91 MB/s
[2.54%] | Read: 22.1187s | Write: 3.9331s | Batch Time: 26.051759s | Total Time: 341.46s | ETA: 13106.71s | Throughput: 157.23 MB/s
[2.73%] | Read: 22.3742s | Write: 4.4164s | Batch Time: 26.790674s | Total Time: 368.25s | ETA: 13099.11s | Throughput: 152.89 MB/s
