Selected Approach           : for
Number of Threads           : 1
Number of Threads I/O       : 1
Exponent k                  : 32
Threads (Hash/Sort)         : 1
Threads (I/O)               : 1
Table1 Size (GB)            : 0.0
Table2 Size (GB)            : 0.0
Max Memory Size (GB)        : 2.0
Expected Memory Size (GB)   : 1.6
Number of Hashes (Disk)     : 4294967296
File Size (GB)              : 0.0
Temporary Data Size (GB)    : 0
Size of MemoRecord          : 4
Rounds                      : 1
Number of Buckets           : 1
Number of Records in Bucket : 1
BATCH_SIZE                  : 1024
WRITE_BATCH_SIZE            : 1024
READ_BATCH_SIZE             : 1024
HASHGEN                     : false
MEMORY_WRITE                : true
CIRCULAR_ARRAY              : false
FULL_BUCKETS                : false
Peak Memory Usage: 2.04 MB
Memory Size per Batch: 1024MB
Buckets processed from each file per batch: 32768
Bucket size: 2048 bytes
Data read from each file per batch: 64.00MB

Total Batches: 512
Merge Approach [0]: Pipelined
Source: /data-l/iraicu/tmp/
Destination: /data-r/iraicu/vaults/
Threads: 1
Files: 16, K32
Memory Limit: 483544MB


posix_fallocate (549755814464 bytes) took 3.447 seconds


[0.20%] | Read: 5.8098s | Write: 0.8749s | Batch Time: 6.684766s | Total Time: 6.68s | ETA: 3415.92s | Throughput: 153.18 MB/s
[0.39%] | Read: 5.3817s | Write: 0.9136s | Batch Time: 6.295316s | Total Time: 12.98s | ETA: 3309.93s | Throughput: 162.66 MB/s
[0.59%] | Read: 5.2043s | Write: 0.9610s | Batch Time: 6.165308s | Total Time: 19.15s | ETA: 3248.34s | Throughput: 166.09 MB/s
[0.78%] | Read: 5.3211s | Write: 0.8765s | Batch Time: 6.197616s | Total Time: 25.34s | ETA: 3218.57s | Throughput: 165.22 MB/s
[0.98%] | Read: 5.2414s | Write: 0.9536s | Batch Time: 6.195028s | Total Time: 31.54s | ETA: 3197.97s | Throughput: 165.29 MB/s
[1.17%] | Read: 5.3627s | Write: 0.9513s | Batch Time: 6.313954s | Total Time: 37.85s | ETA: 3192.19s | Throughput: 162.18 MB/s
[1.37%] | Read: 5.2533s | Write: 0.8761s | Batch Time: 6.129380s | Total Time: 43.98s | ETA: 3172.95s | Throughput: 167.06 MB/s
[1.56%] | Read: 5.3245s | Write: 0.9921s | Batch Time: 6.316596s | Total Time: 50.30s | ETA: 3168.78s | Throughput: 162.11 MB/s
[1.76%] | Read: 5.2582s | Write: 0.9947s | Batch Time: 6.252895s | Total Time: 56.55s | ETA: 3160.58s | Throughput: 163.76 MB/s
[1.95%] | Read: 5.2547s | Write: 0.9914s | Batch Time: 6.246131s | Total Time: 62.80s | ETA: 3152.42s | Throughput: 163.94 MB/s
[2.15%] | Read: 5.2488s | Write: 0.8770s | Batch Time: 6.125771s | Total Time: 68.92s | ETA: 3139.13s | Throughput: 167.16 MB/s
[2.34%] | Read: 5.2665s | Write: 0.9889s | Batch Time: 6.255405s | Total Time: 75.18s | ETA: 3132.43s | Throughput: 163.70 MB/s
[2.54%] | Read: 5.3025s | Write: 0.9939s | Batch Time: 6.296424s | Total Time: 81.47s | ETA: 3127.38s | Throughput: 162.63 MB/s
[2.73%] | Read: 5.2563s | Write: 0.9861s | Batch Time: 6.242474s | Total Time: 87.72s | ETA: 3120.23s | Throughput: 164.04 MB/s
[2.93%] | Read: 5.3393s | Write: 0.9941s | Batch Time: 6.333339s | Total Time: 94.05s | ETA: 3116.21s | Throughput: 161.68 MB/s
[3.12%] | Read: 5.2555s | Write: 0.8759s | Batch Time: 6.131408s | Total Time: 100.18s | ETA: 3105.65s | Throughput: 167.01 MB/s
[3.32%] | Read: 5.2737s | Write: 0.9531s | Batch Time: 6.226793s | Total Time: 106.41s | ETA: 3098.38s | Throughput: 164.45 MB/s
[3.52%] | Read: 5.2980s | Write: 0.9552s | Batch Time: 6.253135s | Total Time: 112.66s | ETA: 3091.95s | Throughput: 163.76 MB/s
[3.71%] | Read: 5.2776s | Write: 0.9888s | Batch Time: 6.266371s | Total Time: 118.93s | ETA: 3085.88s | Throughput: 163.41 MB/s
[3.91%] | Read: 5.2539s | Write: 0.9817s | Batch Time: 6.235619s | Total Time: 125.16s | ETA: 3079.04s | Throughput: 164.22 MB/s
[4.10%] | Read: 5.3265s | Write: 0.8795s | Batch Time: 6.205921s | Total Time: 131.37s | ETA: 3071.56s | Throughput: 165.00 MB/s
[4.30%] | Read: 5.2618s | Write: 0.9858s | Batch Time: 6.247625s | Total Time: 137.62s | ETA: 3065.12s | Throughput: 163.90 MB/s
[4.49%] | Read: 5.2910s | Write: 0.9566s | Batch Time: 6.247573s | Total Time: 143.87s | ETA: 3058.70s | Throughput: 163.90 MB/s
[4.69%] | Read: 5.2508s | Write: 0.9722s | Batch Time: 6.222975s | Total Time: 150.09s | ETA: 3051.80s | Throughput: 164.55 MB/s
[4.88%] | Read: 5.3028s | Write: 0.9515s | Batch Time: 6.254297s | Total Time: 156.34s | ETA: 3045.56s | Throughput: 163.73 MB/s
[5.08%] | Read: 5.2647s | Write: 0.9541s | Batch Time: 6.218795s | Total Time: 162.56s | ETA: 3038.65s | Throughput: 164.66 MB/s
[5.27%] | Read: 5.3451s | Write: 0.8777s | Batch Time: 6.222845s | Total Time: 168.78s | ETA: 3031.87s | Throughput: 164.55 MB/s
[5.47%] | Read: 5.2573s | Write: 0.9671s | Batch Time: 6.224331s | Total Time: 175.01s | ETA: 3025.15s | Throughput: 164.52 MB/s
[5.66%] | Read: 5.3329s | Write: 0.9561s | Batch Time: 6.289039s | Total Time: 181.30s | ETA: 3019.55s | Throughput: 162.82 MB/s
[5.86%] | Read: 5.2686s | Write: 1.0142s | Batch Time: 6.282797s | Total Time: 187.58s | ETA: 3013.80s | Throughput: 162.98 MB/s
[6.05%] | Read: 5.3362s | Write: 1.0078s | Batch Time: 6.344043s | Total Time: 193.92s | ETA: 3008.96s | Throughput: 161.41 MB/s
[6.25%] | Read: 5.2754s | Write: 1.0158s | Batch Time: 6.291163s | Total Time: 200.22s | ETA: 3003.24s | Throughput: 162.77 MB/s
[6.45%] | Read: 5.3333s | Write: 0.9300s | Batch Time: 6.263321s | Total Time: 206.48s | ETA: 2997.08s | Throughput: 163.49 MB/s
[6.64%] | Read: 5.2706s | Write: 1.0143s | Batch Time: 6.284835s | Total Time: 212.76s | ETA: 2991.21s | Throughput: 162.93 MB/s
[6.84%] | Read: 5.3962s | Write: 1.1118s | Batch Time: 6.508001s | Total Time: 219.27s | ETA: 2988.37s | Throughput: 157.34 MB/s
[7.03%] | Read: 5.3023s | Write: 1.0134s | Batch Time: 6.315698s | Total Time: 225.59s | ETA: 2982.77s | Throughput: 162.14 MB/s
[7.23%] | Read: 5.3407s | Write: 1.0171s | Batch Time: 6.357784s | Total Time: 231.95s | ETA: 2977.68s | Throughput: 161.06 MB/s
[7.42%] | Read: 5.2740s | Write: 1.0201s | Batch Time: 6.294103s | Total Time: 238.24s | ETA: 2971.73s | Throughput: 162.69 MB/s
[7.62%] | Read: 5.3478s | Write: 1.0421s | Batch Time: 6.389871s | Total Time: 244.63s | ETA: 2966.92s | Throughput: 160.25 MB/s
[7.81%] | Read: 5.2986s | Write: 0.9465s | Batch Time: 6.245142s | Total Time: 250.87s | ETA: 2960.32s | Throughput: 163.97 MB/s
[8.01%] | Read: 5.3452s | Write: 1.0276s | Batch Time: 6.372840s | Total Time: 257.25s | ETA: 2955.21s | Throughput: 160.68 MB/s
[8.20%] | Read: 5.3144s | Write: 1.0185s | Batch Time: 6.332968s | Total Time: 263.58s | ETA: 2949.59s | Throughput: 161.69 MB/s
[8.40%] | Read: 5.3062s | Write: 1.0217s | Batch Time: 6.327873s | Total Time: 269.91s | ETA: 2943.89s | Throughput: 161.82 MB/s
