Selected Approach           : for
Number of Threads           : 1
Number of Threads I/O       : 1
Exponent k                  : 32
Threads (Hash/Sort)         : 1
Threads (I/O)               : 1
Table1 Size (GB)            : 0.0
Table2 Size (GB)            : 0.0
Max Memory Size (GB)        : 2.0
Expected Memory Size (GB)   : 1.6
Number of Hashes (Disk)     : 4294967296
File Size (GB)              : 0.0
Temporary Data Size (GB)    : 0
Size of MemoRecord          : 4
Rounds                      : 1
Number of Buckets           : 1
Number of Records in Bucket : 1
BATCH_SIZE                  : 1024
WRITE_BATCH_SIZE            : 1024
READ_BATCH_SIZE             : 1024
HASHGEN                     : false
MEMORY_WRITE                : true
CIRCULAR_ARRAY              : false
FULL_BUCKETS                : false
Peak Memory Usage: 2.04 MB
Memory Size per Batch: 2048MB
Buckets processed from each file per batch: 32768
Bucket size: 2048 bytes
Data read from each file per batch: 64.00MB

Total Batches: 512
Merge Approach [0]: Pipelined
Source: /data-l/iraicu/tmp/
Destination: /data-r/iraicu/vaults/
Threads: 1
Files: 32, K32
Memory Limit: 483544MB


posix_fallocate (1099511628928 bytes) took 7.471 seconds


[0.20%] | Read: 11.9073s | Write: 1.7678s | Batch Time: 13.675090s | Total Time: 13.68s | ETA: 6987.97s | Throughput: 149.76 MB/s
[0.39%] | Read: 11.0133s | Write: 1.7658s | Batch Time: 12.779097s | Total Time: 26.45s | ETA: 6745.82s | Throughput: 160.26 MB/s
[0.59%] | Read: 10.7811s | Write: 1.7659s | Batch Time: 12.547012s | Total Time: 39.00s | ETA: 6617.21s | Throughput: 163.23 MB/s
[0.78%] | Read: 10.8596s | Write: 1.9051s | Batch Time: 12.764654s | Total Time: 51.77s | ETA: 6574.27s | Throughput: 160.44 MB/s
[0.98%] | Read: 10.9369s | Write: 1.9024s | Batch Time: 12.839383s | Total Time: 64.61s | ETA: 6550.98s | Throughput: 159.51 MB/s
[1.17%] | Read: 10.8707s | Write: 1.9048s | Batch Time: 12.775473s | Total Time: 77.38s | ETA: 6525.78s | Throughput: 160.31 MB/s
[1.37%] | Read: 10.9022s | Write: 1.9826s | Batch Time: 12.884764s | Total Time: 90.27s | ETA: 6512.02s | Throughput: 158.95 MB/s
[1.56%] | Read: 10.8682s | Write: 1.9831s | Batch Time: 12.851274s | Total Time: 103.12s | ETA: 6496.36s | Throughput: 159.36 MB/s
[1.76%] | Read: 10.8742s | Write: 1.9818s | Batch Time: 12.856051s | Total Time: 115.97s | ETA: 6481.60s | Throughput: 159.30 MB/s
[1.95%] | Read: 10.7922s | Write: 1.9899s | Batch Time: 12.782121s | Total Time: 128.76s | ETA: 6463.51s | Throughput: 160.22 MB/s
[2.15%] | Read: 10.8409s | Write: 1.9960s | Batch Time: 12.836859s | Total Time: 141.59s | ETA: 6448.87s | Throughput: 159.54 MB/s
[2.34%] | Read: 10.7861s | Write: 1.9934s | Batch Time: 12.779510s | Total Time: 154.37s | ETA: 6432.15s | Throughput: 160.26 MB/s
[2.54%] | Read: 10.8293s | Write: 2.1530s | Batch Time: 12.982244s | Total Time: 167.35s | ETA: 6423.81s | Throughput: 157.75 MB/s
[2.73%] | Read: 10.7885s | Write: 2.1185s | Batch Time: 12.907015s | Total Time: 180.26s | ETA: 6412.13s | Throughput: 158.67 MB/s
[2.93%] | Read: 10.8396s | Write: 2.0982s | Batch Time: 12.937803s | Total Time: 193.20s | ETA: 6401.32s | Throughput: 158.30 MB/s
[3.12%] | Read: 10.7631s | Write: 2.0979s | Batch Time: 12.860984s | Total Time: 206.06s | ETA: 6387.85s | Throughput: 159.24 MB/s
[3.32%] | Read: 10.8247s | Write: 2.0924s | Batch Time: 12.917054s | Total Time: 218.98s | ETA: 6376.09s | Throughput: 158.55 MB/s
[3.52%] | Read: 10.8326s | Write: 2.0895s | Batch Time: 12.922115s | Total Time: 231.90s | ETA: 6364.34s | Throughput: 158.49 MB/s
[3.71%] | Read: 10.8919s | Write: 2.0877s | Batch Time: 12.979624s | Total Time: 244.88s | ETA: 6353.95s | Throughput: 157.79 MB/s
