nohup: ignoring input
Selected Approach           : for
Number of Threads           : 128
Number of Threads I/O       : 1
Exponent k                  : 32
Threads (Hash/Sort)         : 128
Threads (I/O)               : 1
Table1 Size (GB)            : 0.0
Table2 Size (GB)            : 0.0
Max Memory Size (GB)        : 2.0
Expected Memory Size (GB)   : 1.6
Number of Hashes (Disk)     : 4294967296
File Size (GB)              : 0.0
Temporary Data Size (GB)    : 0
Size of MemoRecord          : 4
Rounds                      : 1
Number of Buckets           : 1
Number of Records in Bucket : 1
BATCH_SIZE                  : 1024
WRITE_BATCH_SIZE            : 1024
READ_BATCH_SIZE             : 1
HASHGEN                     : false
MEMORY_WRITE                : true
CIRCULAR_ARRAY              : false
FULL_BUCKETS                : false
Peak Memory Usage: 2.06 MB
Memory Size per Batch: 256MB
Buckets processed from each file per batch: 65536
Bucket size: 2048 bytes
Data read from each file per batch: 128.00MB

Total Batches: 256
Merge Approach [0]: Pipelined
Source: /data-l/iraicu/tmp/
Destination: /data-r/iraicu/vaults/
Threads: 128
Files: 2, K32
Memory Limit: 483544MB


posix_fallocate (68719476808 bytes) took 0.449 seconds


[13.67%] | Read: 1.4760s | Write: 0.2933s | Batch Time: 1.769310s | Total Time: 61.34s | ETA: 387.33s | Throughput: 144.69 MB/s
[14.06%] | Read: 1.4888s | Write: 0.2940s | Batch Time: 1.782882s | Total Time: 63.13s | ETA: 385.77s | Throughput: 143.59 MB/s
[14.45%] | Read: 1.5321s | Write: 0.4571s | Batch Time: 1.989232s | Total Time: 65.11s | ETA: 385.41s | Throughput: 128.69 MB/s
[14.84%] | Read: 1.4821s | Write: 0.2773s | Batch Time: 1.759336s | Total Time: 66.87s | ETA: 383.65s | Throughput: 145.51 MB/s
[15.23%] | Read: 1.5059s | Write: 0.2770s | Batch Time: 1.782937s | Total Time: 68.66s | ETA: 382.02s | Throughput: 143.58 MB/s
[15.62%] | Read: 1.4899s | Write: 0.2767s | Batch Time: 1.766589s | Total Time: 70.42s | ETA: 380.29s | Throughput: 144.91 MB/s
[16.02%] | Read: 1.4853s | Write: 0.2854s | Batch Time: 1.770710s | Total Time: 72.19s | ETA: 378.58s | Throughput: 144.57 MB/s
[16.41%] | Read: 1.5211s | Write: 0.3292s | Batch Time: 1.850359s | Total Time: 74.04s | ETA: 377.28s | Throughput: 138.35 MB/s
[16.80%] | Read: 1.4762s | Write: 0.2790s | Batch Time: 1.755188s | Total Time: 75.80s | ETA: 375.47s | Throughput: 145.85 MB/s
[17.19%] | Read: 1.4957s | Write: 0.2763s | Batch Time: 1.772046s | Total Time: 77.57s | ETA: 373.76s | Throughput: 144.47 MB/s
[17.58%] | Read: 1.4815s | Write: 0.2679s | Batch Time: 1.749393s | Total Time: 79.32s | ETA: 371.93s | Throughput: 146.34 MB/s
[17.97%] | Read: 1.4920s | Write: 0.3002s | Batch Time: 1.792211s | Total Time: 81.11s | ETA: 370.30s | Throughput: 142.84 MB/s
[18.36%] | Read: 1.4856s | Write: 0.2854s | Batch Time: 1.771004s | Total Time: 82.88s | ETA: 368.57s | Throughput: 144.55 MB/s
[18.75%] | Read: 1.4943s | Write: 0.3245s | Batch Time: 1.818808s | Total Time: 84.70s | ETA: 367.05s | Throughput: 140.75 MB/s
[19.14%] | Read: 1.4745s | Write: 0.2724s | Batch Time: 1.746911s | Total Time: 86.45s | ETA: 365.21s | Throughput: 146.54 MB/s
[19.53%] | Read: 1.4879s | Write: 0.2998s | Batch Time: 1.787707s | Total Time: 88.24s | ETA: 363.54s | Throughput: 143.20 MB/s
[19.92%] | Read: 1.4831s | Write: 0.3075s | Batch Time: 1.790629s | Total Time: 90.03s | ETA: 361.88s | Throughput: 142.97 MB/s
[20.31%] | Read: 1.5090s | Write: 0.3024s | Batch Time: 1.811417s | Total Time: 91.84s | ETA: 360.30s | Throughput: 141.33 MB/s
[20.70%] | Read: 1.5066s | Write: 0.2863s | Batch Time: 1.792848s | Total Time: 93.63s | ETA: 358.63s | Throughput: 142.79 MB/s
[21.09%] | Read: 1.5316s | Write: 0.2813s | Batch Time: 1.812923s | Total Time: 95.45s | ETA: 357.04s | Throughput: 141.21 MB/s
[21.48%] | Read: 1.5252s | Write: 0.2815s | Batch Time: 1.806706s | Total Time: 97.25s | ETA: 355.42s | Throughput: 141.69 MB/s
[21.88%] | Read: 1.5108s | Write: 0.3011s | Batch Time: 1.811907s | Total Time: 99.06s | ETA: 353.80s | Throughput: 141.29 MB/s
[22.27%] | Read: 1.5247s | Write: 0.3051s | Batch Time: 1.829735s | Total Time: 100.89s | ETA: 352.25s | Throughput: 139.91 MB/s
[22.66%] | Read: 1.5113s | Write: 0.3023s | Batch Time: 1.813569s | Total Time: 102.71s | ETA: 350.62s | Throughput: 141.16 MB/s
[23.05%] | Read: 1.5310s | Write: 0.3020s | Batch Time: 1.833010s | Total Time: 104.54s | ETA: 349.06s | Throughput: 139.66 MB/s
[23.44%] | Read: 1.5153s | Write: 0.3009s | Batch Time: 1.816212s | Total Time: 106.36s | ETA: 347.43s | Throughput: 140.95 MB/s
[23.83%] | Read: 1.5322s | Write: 0.3013s | Batch Time: 1.833426s | Total Time: 108.19s | ETA: 345.86s | Throughput: 139.63 MB/s
[24.22%] | Read: 1.5160s | Write: 0.3009s | Batch Time: 1.816920s | Total Time: 110.01s | ETA: 344.22s | Throughput: 140.90 MB/s
[24.61%] | Read: 1.5239s | Write: 0.3014s | Batch Time: 1.825304s | Total Time: 111.83s | ETA: 342.60s | Throughput: 140.25 MB/s
[25.00%] | Read: 1.5159s | Write: 0.3044s | Batch Time: 1.820324s | Total Time: 113.65s | ETA: 340.96s | Throughput: 140.63 MB/s
[25.39%] | Read: 1.5208s | Write: 0.2807s | Batch Time: 1.801468s | Total Time: 115.46s | ETA: 339.26s | Throughput: 142.11 MB/s
[25.78%] | Read: 1.5200s | Write: 0.2817s | Batch Time: 1.801647s | Total Time: 117.26s | ETA: 337.56s | Throughput: 142.09 MB/s
