Selected Approach           : for
Number of Threads           : 128
Number of Threads I/O       : 1
Exponent k                  : 32
Threads (Hash/Sort)         : 128
Threads (I/O)               : 1
Table1 Size (GB)            : 0.0
Table2 Size (GB)            : 0.0
Max Memory Size (GB)        : 2.0
Expected Memory Size (GB)   : 1.6
Number of Hashes (Disk)     : 4294967296
File Size (GB)              : 0.0
Temporary Data Size (GB)    : 0
Size of MemoRecord          : 4
Rounds                      : 1
Number of Buckets           : 1
Number of Records in Bucket : 1
BATCH_SIZE                  : 1024
WRITE_BATCH_SIZE            : 1024
READ_BATCH_SIZE             : 1
HASHGEN                     : false
MEMORY_WRITE                : true
CIRCULAR_ARRAY              : false
FULL_BUCKETS                : false
Peak Memory Usage: 2.11 MB
Memory Size per Batch: 256MB
Buckets processed from each file per batch: 4096
Bucket size: 2048 bytes
Data read from each file per batch: 8.00MB

Total Batches: 4096
Merge Approach [0]: Pipelined
Source: /data-l/iraicu/tmp/
Destination: /data-r/iraicu/vaults/
Threads: 128
Files: 32, K32
Memory Limit: 483544MB


posix_fallocate (1099511628928 bytes) took 7.375 seconds


[0.02%] | Read: 1.9386s | Write: 0.2402s | Batch Time: 2.178863s | Total Time: 2.18s | ETA: 8922.45s | Throughput: 117.49 MB/s
[0.05%] | Read: 1.8623s | Write: 0.2394s | Batch Time: 2.101670s | Total Time: 4.28s | ETA: 8762.28s | Throughput: 121.81 MB/s
[0.07%] | Read: 1.5923s | Write: 0.2825s | Batch Time: 1.874764s | Total Time: 6.16s | ETA: 8397.95s | Throughput: 136.55 MB/s
[0.10%] | Read: 1.7916s | Write: 0.2826s | Batch Time: 2.074175s | Total Time: 8.23s | ETA: 8418.82s | Throughput: 123.42 MB/s
[0.12%] | Read: 1.6246s | Write: 0.2871s | Batch Time: 1.911707s | Total Time: 10.14s | ETA: 8297.58s | Throughput: 133.91 MB/s
[0.15%] | Read: 1.7786s | Write: 0.2947s | Batch Time: 2.073264s | Total Time: 12.21s | ETA: 8326.25s | Throughput: 123.48 MB/s
[0.17%] | Read: 1.6299s | Write: 0.2931s | Batch Time: 1.923012s | Total Time: 14.14s | ETA: 8258.36s | Throughput: 133.12 MB/s
[0.20%] | Read: 1.8124s | Write: 0.3002s | Batch Time: 2.112671s | Total Time: 16.25s | ETA: 8303.88s | Throughput: 121.17 MB/s
[0.22%] | Read: 1.6091s | Write: 0.2847s | Batch Time: 1.893823s | Total Time: 18.14s | ETA: 8239.44s | Throughput: 135.18 MB/s
[0.24%] | Read: 1.8451s | Write: 0.2908s | Batch Time: 2.135850s | Total Time: 20.28s | ETA: 8286.39s | Throughput: 119.86 MB/s
[0.27%] | Read: 1.5992s | Write: 0.2948s | Batch Time: 1.893968s | Total Time: 22.17s | ETA: 8234.60s | Throughput: 135.17 MB/s
[0.29%] | Read: 1.8291s | Write: 0.2816s | Batch Time: 2.110673s | Total Time: 24.28s | ETA: 8264.88s | Throughput: 121.29 MB/s
[0.32%] | Read: 1.5999s | Write: 0.2675s | Batch Time: 1.867392s | Total Time: 26.15s | ETA: 8213.80s | Throughput: 137.09 MB/s
[0.34%] | Read: 1.7879s | Write: 0.3003s | Batch Time: 2.088136s | Total Time: 28.24s | ETA: 8234.08s | Throughput: 122.60 MB/s
[0.37%] | Read: 1.6734s | Write: 0.2748s | Batch Time: 1.948145s | Total Time: 30.19s | ETA: 8213.29s | Throughput: 131.41 MB/s
[0.39%] | Read: 1.6994s | Write: 0.2866s | Batch Time: 1.986055s | Total Time: 32.17s | ETA: 8204.52s | Throughput: 128.90 MB/s
[0.42%] | Read: 1.5779s | Write: 0.2862s | Batch Time: 1.864047s | Total Time: 34.04s | ETA: 8167.28s | Throughput: 137.34 MB/s
[0.44%] | Read: 1.8040s | Write: 0.2971s | Batch Time: 2.101090s | Total Time: 36.14s | ETA: 8187.67s | Throughput: 121.84 MB/s
[0.46%] | Read: 1.6188s | Write: 0.2957s | Batch Time: 1.914466s | Total Time: 38.05s | ETA: 8165.65s | Throughput: 133.72 MB/s
[0.49%] | Read: 1.8045s | Write: 0.3174s | Batch Time: 2.121963s | Total Time: 40.18s | ETA: 8187.92s | Throughput: 120.64 MB/s
[0.51%] | Read: 1.5784s | Write: 0.3261s | Batch Time: 1.904476s | Total Time: 42.08s | ETA: 8165.71s | Throughput: 134.42 MB/s
[0.54%] | Read: 1.7812s | Write: 0.3239s | Batch Time: 2.105116s | Total Time: 44.19s | ETA: 8182.47s | Throughput: 121.61 MB/s
[0.56%] | Read: 1.5573s | Write: 0.2871s | Batch Time: 1.844424s | Total Time: 46.03s | ETA: 8151.41s | Throughput: 138.80 MB/s
[0.59%] | Read: 1.7835s | Write: 0.2908s | Batch Time: 2.074294s | Total Time: 48.10s | ETA: 8161.80s | Throughput: 123.42 MB/s
[0.61%] | Read: 1.5405s | Write: 0.3128s | Batch Time: 1.853350s | Total Time: 49.96s | ETA: 8135.21s | Throughput: 138.13 MB/s
[0.63%] | Read: 1.8225s | Write: 0.2983s | Batch Time: 2.120782s | Total Time: 52.08s | ETA: 8152.38s | Throughput: 120.71 MB/s
[0.66%] | Read: 1.6075s | Write: 0.3257s | Batch Time: 1.933131s | Total Time: 54.01s | ETA: 8139.85s | Throughput: 132.43 MB/s
[0.68%] | Read: 1.7927s | Write: 0.4689s | Batch Time: 2.261588s | Total Time: 56.27s | ETA: 8175.79s | Throughput: 113.19 MB/s
[0.71%] | Read: 1.5888s | Write: 0.3152s | Batch Time: 1.903921s | Total Time: 58.18s | ETA: 8158.95s | Throughput: 134.46 MB/s
[0.73%] | Read: 1.7576s | Write: 0.3092s | Batch Time: 2.066810s | Total Time: 60.24s | ETA: 8165.17s | Throughput: 123.86 MB/s
[0.76%] | Read: 1.5956s | Write: 0.2886s | Batch Time: 1.884190s | Total Time: 62.13s | ETA: 8146.91s | Throughput: 135.87 MB/s
[0.78%] | Read: 1.7840s | Write: 0.2908s | Batch Time: 2.074810s | Total Time: 64.20s | ETA: 8153.88s | Throughput: 123.38 MB/s
[0.81%] | Read: 1.5914s | Write: 0.3097s | Batch Time: 1.901143s | Total Time: 66.10s | ETA: 8138.92s | Throughput: 134.66 MB/s
[0.83%] | Read: 1.7824s | Write: 0.3152s | Batch Time: 2.097588s | Total Time: 68.20s | ETA: 8148.20s | Throughput: 122.04 MB/s
[0.85%] | Read: 1.6087s | Write: 0.3068s | Batch Time: 1.915509s | Total Time: 70.12s | ETA: 8135.70s | Throughput: 133.65 MB/s
[0.88%] | Read: 1.7651s | Write: 0.3144s | Batch Time: 2.079411s | Total Time: 72.20s | ETA: 8142.28s | Throughput: 123.11 MB/s
[0.90%] | Read: 1.6275s | Write: 0.5091s | Batch Time: 2.136571s | Total Time: 74.33s | ETA: 8154.66s | Throughput: 119.82 MB/s
[0.93%] | Read: 1.7925s | Write: 0.2793s | Batch Time: 2.071824s | Total Time: 76.41s | ETA: 8159.36s | Throughput: 123.56 MB/s
[0.95%] | Read: 1.5976s | Write: 0.2736s | Batch Time: 1.871179s | Total Time: 78.28s | ETA: 8142.84s | Throughput: 136.81 MB/s
[0.98%] | Read: 1.8156s | Write: 0.2724s | Batch Time: 2.087952s | Total Time: 80.37s | ETA: 8149.03s | Throughput: 122.61 MB/s
[1.00%] | Read: 1.6366s | Write: 0.2956s | Batch Time: 1.932175s | Total Time: 82.30s | ETA: 8139.41s | Throughput: 132.49 MB/s
[1.03%] | Read: 1.8068s | Write: 0.3133s | Batch Time: 2.120040s | Total Time: 84.42s | ETA: 8148.30s | Throughput: 120.75 MB/s
[1.05%] | Read: 1.6770s | Write: 0.3684s | Batch Time: 2.045415s | Total Time: 86.46s | ETA: 8149.63s | Throughput: 125.16 MB/s
[1.07%] | Read: 1.7832s | Write: 0.3002s | Batch Time: 2.083426s | Total Time: 88.55s | ETA: 8154.32s | Throughput: 122.87 MB/s
[1.10%] | Read: 1.6210s | Write: 0.2983s | Batch Time: 1.919236s | Total Time: 90.47s | ETA: 8143.92s | Throughput: 133.39 MB/s
[1.12%] | Read: 1.7847s | Write: 0.3002s | Batch Time: 2.084828s | Total Time: 92.55s | ETA: 8148.47s | Throughput: 122.79 MB/s
[1.15%] | Read: 1.6227s | Write: 0.2739s | Batch Time: 1.896604s | Total Time: 94.45s | ETA: 8136.52s | Throughput: 134.98 MB/s
[1.17%] | Read: 1.7654s | Write: 0.2744s | Batch Time: 2.039859s | Total Time: 96.49s | ETA: 8137.07s | Throughput: 125.50 MB/s
[1.20%] | Read: 1.6224s | Write: 0.2985s | Batch Time: 1.920972s | Total Time: 98.41s | ETA: 8127.70s | Throughput: 133.27 MB/s
[1.22%] | Read: 1.7667s | Write: 0.3018s | Batch Time: 2.068554s | Total Time: 100.48s | ETA: 8130.57s | Throughput: 123.76 MB/s
[1.25%] | Read: 1.6217s | Write: 0.3023s | Batch Time: 1.923923s | Total Time: 102.40s | ETA: 8121.77s | Throughput: 133.06 MB/s
[1.27%] | Read: 1.7102s | Write: 0.2983s | Batch Time: 2.008438s | Total Time: 104.41s | ETA: 8119.81s | Throughput: 127.46 MB/s
[1.29%] | Read: 1.6409s | Write: 0.2920s | Batch Time: 1.932923s | Total Time: 106.34s | ETA: 8112.09s | Throughput: 132.44 MB/s
[1.32%] | Read: 1.7216s | Write: 0.2944s | Batch Time: 2.015945s | Total Time: 108.36s | ETA: 8110.79s | Throughput: 126.99 MB/s
[1.34%] | Read: 1.6105s | Write: 0.2718s | Batch Time: 1.882248s | Total Time: 110.24s | ETA: 8099.65s | Throughput: 136.01 MB/s
[1.37%] | Read: 1.6927s | Write: 0.2710s | Batch Time: 1.963755s | Total Time: 112.20s | ETA: 8094.72s | Throughput: 130.36 MB/s
[1.39%] | Read: 1.6014s | Write: 0.2483s | Batch Time: 1.849634s | Total Time: 114.05s | ETA: 8081.81s | Throughput: 138.41 MB/s
[1.42%] | Read: 1.6922s | Write: 0.2911s | Batch Time: 1.983251s | Total Time: 116.04s | ETA: 8078.58s | Throughput: 129.08 MB/s
[1.44%] | Read: 1.6314s | Write: 0.3009s | Batch Time: 1.932388s | Total Time: 117.97s | ETA: 8071.91s | Throughput: 132.48 MB/s
[1.46%] | Read: 1.6800s | Write: 0.2989s | Batch Time: 1.978933s | Total Time: 119.95s | ETA: 8068.53s | Throughput: 129.36 MB/s
[1.49%] | Read: 1.7234s | Write: 0.3021s | Batch Time: 2.025408s | Total Time: 121.97s | ETA: 8068.27s | Throughput: 126.39 MB/s
[1.51%] | Read: 1.6792s | Write: 0.2937s | Batch Time: 1.972891s | Total Time: 123.95s | ETA: 8064.53s | Throughput: 129.76 MB/s
[1.54%] | Read: 1.6445s | Write: 0.3022s | Batch Time: 1.946746s | Total Time: 125.89s | ETA: 8059.18s | Throughput: 131.50 MB/s
[1.56%] | Read: 1.7700s | Write: 0.2726s | Batch Time: 2.042631s | Total Time: 127.94s | ETA: 8059.98s | Throughput: 125.33 MB/s
[1.59%] | Read: 1.6336s | Write: 0.2746s | Batch Time: 1.908216s | Total Time: 129.84s | ETA: 8052.35s | Throughput: 134.16 MB/s
[1.61%] | Read: 1.7905s | Write: 0.3007s | Batch Time: 2.091176s | Total Time: 131.94s | ETA: 8056.07s | Throughput: 122.42 MB/s
[1.64%] | Read: 1.6401s | Write: 0.2981s | Batch Time: 1.938220s | Total Time: 133.87s | ETA: 8050.42s | Throughput: 132.08 MB/s
[1.66%] | Read: 1.6897s | Write: 0.3018s | Batch Time: 1.991517s | Total Time: 135.87s | ETA: 8048.03s | Throughput: 128.55 MB/s
[1.68%] | Read: 1.7054s | Write: 0.3039s | Batch Time: 2.009294s | Total Time: 137.87s | ETA: 8046.69s | Throughput: 127.41 MB/s
[1.71%] | Read: 1.6435s | Write: 0.3030s | Batch Time: 1.946506s | Total Time: 139.82s | ETA: 8041.72s | Throughput: 131.52 MB/s
[1.73%] | Read: 1.6279s | Write: 0.2983s | Batch Time: 1.926173s | Total Time: 141.75s | ETA: 8035.68s | Throughput: 132.91 MB/s
[1.76%] | Read: 1.7542s | Write: 0.3370s | Batch Time: 2.091183s | Total Time: 143.84s | ETA: 8038.98s | Throughput: 122.42 MB/s
[1.78%] | Read: 1.6354s | Write: 0.2897s | Batch Time: 1.925013s | Total Time: 145.76s | ETA: 8032.98s | Throughput: 132.99 MB/s
[1.81%] | Read: 1.6651s | Write: 0.2730s | Batch Time: 1.938110s | Total Time: 147.70s | ETA: 8027.80s | Throughput: 132.09 MB/s
[1.83%] | Read: 1.6414s | Write: 0.2982s | Batch Time: 1.939606s | Total Time: 149.64s | ETA: 8022.78s | Throughput: 131.99 MB/s
[1.86%] | Read: 1.7913s | Write: 0.3014s | Batch Time: 2.092720s | Total Time: 151.73s | ETA: 8025.95s | Throughput: 122.33 MB/s
[1.88%] | Read: 1.6488s | Write: 0.2950s | Batch Time: 1.943711s | Total Time: 153.68s | ETA: 8021.19s | Throughput: 131.71 MB/s
[1.90%] | Read: 1.7699s | Write: 0.2964s | Batch Time: 2.066294s | Total Time: 155.74s | ETA: 8022.83s | Throughput: 123.89 MB/s
[1.93%] | Read: 1.6495s | Write: 0.2965s | Batch Time: 1.945976s | Total Time: 157.69s | ETA: 8018.26s | Throughput: 131.55 MB/s
[1.95%] | Read: 1.6839s | Write: 0.3028s | Batch Time: 1.986756s | Total Time: 159.68s | ETA: 8015.79s | Throughput: 128.85 MB/s
[1.98%] | Read: 1.7609s | Write: 0.2715s | Batch Time: 2.032409s | Total Time: 161.71s | ETA: 8015.60s | Throughput: 125.96 MB/s
[2.00%] | Read: 1.6676s | Write: 0.2718s | Batch Time: 1.939366s | Total Time: 163.65s | ETA: 8010.82s | Throughput: 132.00 MB/s
[2.03%] | Read: 1.6344s | Write: 0.2700s | Batch Time: 1.904416s | Total Time: 165.55s | ETA: 8004.41s | Throughput: 134.42 MB/s
[2.05%] | Read: 1.7698s | Write: 0.2994s | Batch Time: 2.069126s | Total Time: 167.62s | ETA: 8005.97s | Throughput: 123.72 MB/s
[2.08%] | Read: 1.6654s | Write: 0.2980s | Batch Time: 1.963403s | Total Time: 169.59s | ETA: 8002.46s | Throughput: 130.39 MB/s
[2.10%] | Read: 1.6830s | Write: 0.2998s | Batch Time: 1.982748s | Total Time: 171.57s | ETA: 7999.89s | Throughput: 129.11 MB/s
