Selected Approach           : for
Number of Threads           : 1
Number of Threads I/O       : 1
Exponent k                  : 32
Threads (Hash/Sort)         : 1
Threads (I/O)               : 1
Table1 Size (GB)            : 0.0
Table2 Size (GB)            : 0.0
Max Memory Size (GB)        : 2.0
Expected Memory Size (GB)   : 1.6
Number of Hashes (Disk)     : 4294967296
File Size (GB)              : 0.0
Temporary Data Size (GB)    : 0
Size of MemoRecord          : 4
Rounds                      : 1
Number of Buckets           : 1
Number of Records in Bucket : 1
BATCH_SIZE                  : 1024
WRITE_BATCH_SIZE            : 1024
READ_BATCH_SIZE             : 1024
HASHGEN                     : false
MEMORY_WRITE                : true
CIRCULAR_ARRAY              : false
FULL_BUCKETS                : false
Peak Memory Usage: 2.05 MB
Memory Size per Batch: 8192MB
Buckets processed from each file per batch: 32768
Bucket size: 2048 bytes
Data read from each file per batch: 64.00MB

Total Batches: 512
Merge Approach [0]: Pipelined
Source: /data-l/iraicu/tmp/
Destination: /data-r/iraicu/vaults/
Threads: 1
Files: 128, K32
Memory Limit: 483544MB


posix_fallocate (4398046515712 bytes) took 33.244 seconds


[0.20%] | Read: 49.4515s | Write: 7.0469s | Batch Time: 56.498337s | Total Time: 56.50s | ETA: 28870.65s | Throughput: 145.00 MB/s
[0.39%] | Read: 45.0963s | Write: 7.2290s | Batch Time: 52.325339s | Total Time: 108.82s | ETA: 27750.04s | Throughput: 156.56 MB/s
[0.59%] | Read: 45.0909s | Write: 7.1237s | Batch Time: 52.214654s | Total Time: 161.04s | ETA: 27322.84s | Throughput: 156.89 MB/s
[0.78%] | Read: 45.1412s | Write: 10.1664s | Batch Time: 55.307582s | Total Time: 216.35s | ETA: 27475.94s | Throughput: 148.12 MB/s
[0.98%] | Read: 45.0670s | Write: 8.0759s | Batch Time: 53.142966s | Total Time: 269.49s | ETA: 27326.18s | Throughput: 154.15 MB/s
[1.17%] | Read: 45.1816s | Write: 8.0877s | Batch Time: 53.269380s | Total Time: 322.76s | ETA: 27219.29s | Throughput: 153.78 MB/s
[1.37%] | Read: 51.9259s | Write: 8.8898s | Batch Time: 60.815720s | Total Time: 383.57s | ETA: 27672.13s | Throughput: 134.70 MB/s
[1.56%] | Read: 46.8899s | Write: 7.7775s | Batch Time: 54.667376s | Total Time: 438.24s | ETA: 27609.22s | Throughput: 149.85 MB/s
[1.76%] | Read: 46.9042s | Write: 8.7179s | Batch Time: 55.622114s | Total Time: 493.86s | ETA: 27601.49s | Throughput: 147.28 MB/s
[1.95%] | Read: 45.9403s | Write: 8.7202s | Batch Time: 54.660493s | Total Time: 548.52s | ETA: 27535.91s | Throughput: 149.87 MB/s
[2.15%] | Read: 46.5343s | Write: 9.3622s | Batch Time: 55.896446s | Total Time: 604.42s | ETA: 27528.61s | Throughput: 146.56 MB/s
[2.34%] | Read: 46.1253s | Write: 9.3369s | Batch Time: 55.462228s | Total Time: 659.88s | ETA: 27495.12s | Throughput: 147.70 MB/s
[2.54%] | Read: 46.2978s | Write: 8.0330s | Batch Time: 54.330789s | Total Time: 714.21s | ETA: 27414.82s | Throughput: 150.78 MB/s
[2.73%] | Read: 46.8059s | Write: 8.8983s | Batch Time: 55.704201s | Total Time: 769.92s | ETA: 27387.08s | Throughput: 147.06 MB/s
[2.93%] | Read: 46.6001s | Write: 10.1634s | Batch Time: 56.763529s | Total Time: 826.68s | ETA: 27390.71s | Throughput: 144.32 MB/s
[3.12%] | Read: 46.4508s | Write: 9.7301s | Batch Time: 56.180859s | Total Time: 882.86s | ETA: 27368.73s | Throughput: 145.81 MB/s
[3.32%] | Read: 46.4365s | Write: 9.5907s | Batch Time: 56.027173s | Total Time: 938.89s | ETA: 27338.26s | Throughput: 146.21 MB/s
[3.52%] | Read: 46.0202s | Write: 11.4852s | Batch Time: 57.505426s | Total Time: 996.40s | ETA: 27345.51s | Throughput: 142.46 MB/s
[3.71%] | Read: 46.9007s | Write: 10.6943s | Batch Time: 57.595005s | Total Time: 1053.99s | ETA: 27348.27s | Throughput: 142.23 MB/s
[3.91%] | Read: 46.8441s | Write: 10.3281s | Batch Time: 57.172209s | Total Time: 1111.16s | ETA: 27334.59s | Throughput: 143.29 MB/s
