----Run 1 for K=29, memory=2048 MB----
Linux 6.1.43-rockchip-rk3588 (orangepi5plus) 	07/02/2025 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:03 AM  1001     26692   20.00   75.00    0.00    0.00   95.00     4 338686.00      6.00 2449628 1356540   4.17     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:04 AM  1001     26692   25.00   75.00    0.00    0.00  100.00     4 375942.00      0.00 3710888 2860284   8.79     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:05 AM  1001     26692   23.00   76.00    0.00    0.00   99.00     4 381051.00      0.00 4989308 4384620  13.47     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:06 AM  1001     26692   22.00   79.00    0.00    0.00  101.00     4 382485.00      0.00 6272480 5914500  18.17     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:07 AM  1001     26692   24.00   76.00    0.00    0.00  100.00     4 382715.00      0.00 7556312 7445172  22.87     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:08 AM  1001     26692  316.00   37.00    0.00    0.00  353.00     4 170802.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:09 AM  1001     26692  800.00    1.00    0.00    0.00  801.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:10 AM  1001     26692  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:11 AM  1001     26692  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:12 AM  1001     26692  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:13 AM  1001     26692  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:14 AM  1001     26692  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:15 AM  1001     26692  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:16 AM  1001     26692  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:17 AM  1001     26692  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:18 AM  1001     26692  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:19 AM  1001     26692  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:20 AM  1001     26692  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:21 AM  1001     26692  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:22 AM  1001     26692  800.00    0.00    0.00    1.00  800.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:23 AM  1001     26692  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:24 AM  1001     26692  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:25 AM  1001     26692  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:26 AM  1001     26692  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:27 AM  1001     26692  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:28 AM  1001     26692  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:29 AM  1001     26692  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:38:30 AM  1001     26692  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 8187116 8128404  24.97     -1.00     -1.00     -1.00       0  vaultx

