----Run 1 for K=28, memory=1024 MB----
Linux 6.1.43-rockchip-rk3588 (orangepi5plus) 	07/01/2025 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:25 PM  1001     25688   25.00   69.00    0.00    0.00   94.00     4 318805.00      7.00 2253080 1277076   3.92     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:26 PM  1001     25688   27.00   73.00    0.00    0.00  100.00     4 348901.00      0.00 3281360 2672580   8.21     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:27 PM  1001     25688   32.00   68.00    0.00    0.00  100.00     4 351477.00      0.00 4317296 4078380  12.53     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:28 PM  1001     25688  134.00   41.00    0.00    0.00  175.00     4 226069.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:29 PM  1001     25688  798.00    1.00    0.00    0.00  799.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:30 PM  1001     25688  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:31 PM  1001     25688  799.00    1.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:32 PM  1001     25688  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:33 PM  1001     25688  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:34 PM  1001     25688  799.00    0.00    0.00    1.00  799.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:35 PM  1001     25688  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:36 PM  1001     25688  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:37 PM  1001     25688  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:38 PM  1001     25688  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:39 PM  1001     25688  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:40 PM  1001     25688  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:41 PM  1001     25688  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:42 PM  1001     25688  799.00    0.00    0.00    0.00  799.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:43 PM  1001     25688  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:44 PM  1001     25688  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:45 PM  1001     25688  799.00    0.00    0.00    1.00  799.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:46 PM  1001     25688  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:47 PM  1001     25688  800.00    0.00    0.00    0.00  800.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:48 PM  1001     25688  766.00    0.00    0.00    0.00  766.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:49 PM  1001     25688  401.00    0.00    0.00    0.00  401.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:50 PM  1001     25688  400.00    0.00    0.00    0.00  400.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:51 PM  1001     25688  400.00    0.00    0.00    0.00  400.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
11:17:52 PM  1001     25688  400.00    0.00    0.00    0.00  400.00     4      0.00      0.00 5041424 4982844  15.31     -1.00     -1.00     -1.00       0  vaultx

