k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,128,1,373.15,173.74,50.157423,0.84,1410.80,2.68
28,16,1,2.0,256,1,385.22,179.47,90.499828,1.51,1570.87,2.97
29,16,1,4.0,512,1,386.24,224.22,152.320261,2.54,2338.90,3.52
30,16,1,8.0,1024,1,391.05,254.57,279.511057,4.66,4098.97,3.84
31,16,1,16.0,1024,1,392.40,265.33,543.283297,9.05,8194.79,3.95
32,16,1,32.0,1024,1,390.99,175.48,1324.018646,22.07,16386.89,3.24
