k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,512,1,99.99,180.78,20.076962,0.33,2819.02,6.69
28,32,1,2.0,1024,1,100.00,205.24,35.219322,0.59,4355.16,7.62
29,32,1,4.0,1024,1,99.99,205.98,64.585194,1.08,7427.09,8.31
30,32,1,8.0,1024,1,99.99,197.59,127.916676,2.13,13571.28,8.39
31,32,1,16.0,1024,1,99.99,223.18,242.507969,4.04,25859.19,8.86
32,32,1,32.0,1024,1,99.94,246.87,470.004637,7.83,50435.30,9.14
