k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,256,1,198.80,267.85,33.105859,0.55,1731.14,4.05
28,32,1,2.0,512,1,199.40,276.41,59.871125,1.00,2499.11,4.48
29,32,1,4.0,1024,1,199.16,290.47,109.397931,1.82,4035.09,4.91
30,32,1,8.0,1024,1,199.45,352.50,194.288034,3.24,7107.08,5.53
31,32,1,16.0,1024,1,199.42,445.97,341.625204,5.69,13251.31,6.29
32,32,1,32.0,1024,1,198.90,323.80,798.587181,13.31,25539.28,5.38
