k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,256,1,198.80,271.27,41.130822,0.69,1730.92,3.26
28,16,1,2.0,512,1,199.40,290.47,73.158929,1.22,2498.70,3.67
29,16,1,4.0,1024,1,199.16,354.74,127.651255,2.13,4034.77,4.21
30,16,1,8.0,1024,1,199.45,362.90,243.010552,4.05,7106.83,4.42
31,16,1,16.0,1024,1,199.42,469.45,440.273752,7.34,13250.89,4.88
32,16,1,32.0,1024,1,198.90,399.15,937.261011,15.62,25538.95,4.58
