k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,512,1,99.99,253.51,27.040599,0.45,2818.88,4.96
28,16,1,2.0,1024,1,100.00,347.57,46.225045,0.77,4354.77,5.81
29,16,1,4.0,1024,1,99.99,418.04,81.727831,1.36,7426.81,6.57
30,16,1,8.0,1024,1,99.99,679.97,151.642411,2.53,13570.75,7.08
31,16,1,16.0,1024,1,99.99,885.53,294.818039,4.91,25858.88,7.28
32,16,1,32.0,1024,1,99.94,624.11,602.240897,10.04,50434.84,7.13
