memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,16,1,32.0,128,1,6896.47,477.22,915.723368,15.26,16386.98,4.69
4,32,16,1,32.0,512,1,2552.28,788.01,727.144207,12.12,16387.04,5.91
8,32,16,1,32.0,1024,1,753.46,970.74,693.068859,11.55,16387.00,6.20
16,32,16,1,32.0,1024,1,390.98,948.08,724.564304,12.08,16386.95,5.93
24,32,16,1,32.0,1024,1,390.99,960.78,718.127737,11.97,16386.82,5.98
32,32,16,1,32.0,1024,1,198.90,945.26,752.167528,12.54,25538.82,5.71
60,32,16,1,32.0,1024,1,99.94,722.01,596.914614,9.95,50434.88,7.20
