varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,198.90,328.20,7188.127588,119.80,25538.52,0.60
2,32,2,1,32.0,1024,1,198.90,332.92,3810.296922,63.50,25538.64,1.13
4,32,4,1,32.0,1024,1,198.90,373.29,2250.984807,37.52,25538.71,1.91
8,32,8,1,32.0,1024,1,198.90,333.22,1401.736217,23.36,25538.79,3.06
16,32,16,1,32.0,1024,1,198.90,375.47,949.641726,15.83,25538.87,4.52
32,32,32,1,32.0,1024,1,198.90,322.16,798.066453,13.30,25539.35,5.38
