k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,128,1,373.16,453.42,35.739870,0.60,1410.79,3.76
28,16,1,2.0,128,1,676.99,488.30,63.273805,1.05,1410.71,4.24
29,16,1,4.0,256,1,702.60,618.33,105.614499,1.76,2050.82,5.08
30,16,1,8.0,512,1,735.29,816.76,187.566237,3.13,4098.61,5.72
31,16,1,16.0,1024,1,750.30,947.15,355.862231,5.93,8194.92,6.03
32,16,1,32.0,1024,1,753.45,992.54,698.946804,11.65,16386.96,6.14
