varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,662.50,7969.305776,132.82,50434.66,0.54
2,32,2,1,32.0,1024,1,99.94,488.60,3858.113087,64.30,50434.68,1.11
4,32,4,1,32.0,1024,1,99.94,609.99,1981.297663,33.02,50434.65,2.17
8,32,8,1,32.0,1024,1,99.94,716.97,1030.681321,17.18,50434.84,4.17
16,32,16,1,32.0,1024,1,99.94,717.02,596.820996,9.95,50434.84,7.20
32,32,32,1,32.0,1024,1,99.94,749.41,376.683477,6.28,50435.35,11.40
