varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,32,1,4.0,1024,1,99.99,669.85,50.245689,0.84,7427.18,10.68
2,29,32,2,4.0,1024,1,99.99,727.75,50.008305,0.83,7427.08,10.74
4,29,32,4,4.0,1024,1,99.99,797.92,49.502074,0.83,7427.12,10.85
8,29,32,8,4.0,1024,1,99.99,759.74,49.893038,0.83,7426.94,10.76
