memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,16,1,32.0,128,1,6896.75,338.46,1032.052450,17.20,16386.82,4.16
4,32,16,1,32.0,512,1,2552.30,469.15,841.965059,14.03,16386.94,5.10
8,32,16,1,32.0,1024,1,753.44,507.36,827.192211,13.79,16386.89,5.19
16,32,16,1,32.0,1024,1,390.98,423.84,889.899408,14.83,16387.04,4.83
24,32,16,1,32.0,1024,1,390.98,411.12,898.714932,14.98,16386.83,4.78
32,32,16,1,32.0,1024,1,198.90,335.62,997.083253,16.62,25539.05,4.31
60,32,16,1,32.0,1024,1,99.94,238.19,692.721016,11.55,50434.85,6.20
