k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,512,1,99.99,188.76,28.314785,0.47,2818.90,4.74
28,16,1,2.0,1024,1,100.00,190.58,51.297934,0.85,4354.86,5.23
29,16,1,4.0,1024,1,99.99,208.91,92.127656,1.54,7426.81,5.83
30,16,1,8.0,1024,1,99.99,204.94,179.615674,2.99,13570.97,5.98
31,16,1,16.0,1024,1,99.99,232.48,347.447770,5.79,25858.99,6.18
32,16,1,32.0,1024,1,99.94,250.12,685.516731,11.43,50434.84,6.27
