varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,32,1,4.0,1024,1,99.99,189.19,66.126892,1.10,7427.02,8.12
2,29,32,2,4.0,1024,1,99.99,195.51,65.701767,1.10,7426.96,8.17
4,29,32,4,4.0,1024,1,99.99,196.74,65.419342,1.09,7427.11,8.21
8,29,32,8,4.0,1024,1,99.99,196.52,65.840306,1.10,7426.96,8.15
