k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,128,1,373.16,262.73,42.369247,0.71,1410.64,3.17
28,16,1,2.0,128,1,676.94,253.51,78.574047,1.31,1410.66,3.42
29,16,1,4.0,256,1,702.59,367.51,124.091180,2.07,2050.57,4.33
30,16,1,8.0,512,1,735.31,409.60,228.309870,3.81,4098.82,4.70
31,16,1,16.0,1024,1,750.30,518.59,413.066205,6.88,8194.80,5.20
32,16,1,32.0,1024,1,753.46,539.15,805.520050,13.43,16386.82,5.33
