time,relative_time,system_cpu_user,system_cpu_system,system_cpu_total,system_mem_rss_total,system_io_read,system_io_write,system_process_count,vaultx_cpu_user,vaultx_cpu_system,vaultx_cpu_total,vaultx_mem_rss,vaultx_mem_percent,vaultx_io_read,vaultx_io_write,pid
2025-07-30 00:09:33,0.340921,7.84,82.35000000000001,90.2,1301844.0,180.49,-145.0,154,7.84,81.37,89.22,818048.0,10.06,325.49,0.0,12952.0
2025-07-30 00:09:34,1.340921,51.0,55.0,106.0,1796436.0,-145.0,-145.0,154,50.0,51.0,101.0,1312640.0,16.15,0.0,0.0,12952.0
2025-07-30 00:09:35,2.340921,158.0,124.0,282.0,2451028.0,-145.0,-145.0,154,156.0,123.0,279.0,1967104.0,24.2,0.0,0.0,12952.0
2025-07-30 00:09:36,3.340921,399.0,1.0,400.0,2451924.0,-145.0,-145.0,154,399.0,0.0,399.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:37,4.340921,401.0,1.0,402.0,2451924.0,-145.0,-145.0,154,399.0,0.0,399.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:38,5.340921,394.06,1.98,396.04,2451924.0,-145.0,-145.0,154,394.06,0.0,394.06,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:39,6.340921,399.0,2.0,401.0,2451924.0,-145.0,-145.0,154,399.0,1.0,400.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:40,7.340921,400.0,2.0,402.0,2451924.0,-145.0,-145.0,154,398.0,0.0,398.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:41,8.340921,399.0,1.0,400.0,2451924.0,-145.0,-145.0,154,398.0,0.0,398.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:42,9.340921,397.0,1.0,398.0,2451924.0,-145.0,-145.0,154,397.0,0.0,397.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:43,10.340921,395.0,5.0,400.0,2451924.0,-145.0,-145.0,154,395.0,0.0,395.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:44,11.340921,400.0,1.0,401.0,2451924.0,-145.0,-145.0,154,398.0,0.0,398.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:45,12.340921,399.0,0.0,399.0,2451924.0,-145.0,-145.0,154,399.0,0.0,399.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:46,13.340921,399.0,1.0,400.0,2451924.0,-145.0,-145.0,154,398.0,0.0,398.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:47,14.340921,396.04,2.9699999999999998,399.01000000000005,2451924.0,-145.0,-145.0,154,395.05,0.0,395.05,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:48,15.340921,401.0,2.0,403.0,2451924.0,-145.0,-145.0,154,400.0,0.0,400.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:49,16.340921,398.0,1.0,399.0,2451924.0,-145.0,-145.0,154,398.0,0.0,398.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:50,17.340921,401.0,2.0,403.0,2451924.0,-145.0,-145.0,154,400.0,0.0,400.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:51,18.340921,396.04,0.99,397.03000000000003,2451924.0,-145.0,-145.0,154,395.05,0.0,395.05,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:52,19.340921,399.0,1.0,400.0,2451924.0,-145.0,-145.0,154,399.0,0.0,399.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:53,20.340921,400.0,1.0,401.0,2451924.0,-145.0,-145.0,154,399.0,0.0,399.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:54,21.340921,399.0,0.0,399.0,2451924.0,-145.0,-145.0,154,398.0,0.0,398.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:55,22.340921,85.0,74.0,159.0,2451924.0,-145.0,559543.0,154,84.0,73.0,157.0,1968000.0,24.21,0.0,559688.0,12952.0
2025-07-30 00:09:56,23.340921,88.0,32.0,120.0,2451924.0,-145.0,95527.0,154,88.0,13.0,101.0,1968000.0,24.21,0.0,95672.0,12952.0
2025-07-30 00:09:57,24.340921,268.0,1.0,269.0,2451924.0,-145.0,-145.0,154,267.0,0.0,267.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:58,25.340921,399.0,1.0,400.0,2451924.0,-145.0,-145.0,154,398.0,0.0,398.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:09:59,26.340921,391.09,4.95,396.03999999999996,2451924.0,-145.0,-145.0,154,391.09,0.0,391.09,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:00,27.340921,401.0,1.0,402.0,2451924.0,-145.0,-145.0,154,399.0,0.0,399.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:01,28.340921,400.0,2.0,402.0,2451924.0,-145.0,-145.0,154,400.0,0.0,400.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:02,29.340921,390.0,10.0,400.0,2451924.0,-145.0,-145.0,154,389.0,0.0,389.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:03,30.340921,387.0,14.0,401.0,2451924.0,-145.0,-145.0,154,386.0,1.0,387.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:04,31.340921,383.17,11.88,395.05,2451924.0,-145.0,-145.0,154,383.17,0.99,384.16,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:05,32.340921,392.0,9.0,401.0,2451924.0,-145.0,-145.0,154,391.0,0.0,391.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:06,33.340921,398.0,1.0,399.0,2451924.0,-145.0,-145.0,154,398.0,0.0,398.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:07,34.340921,401.0,2.0,403.0,2451924.0,-145.0,-145.0,154,399.0,0.0,399.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:08,35.340921,398.0,1.0,399.0,2451924.0,-145.0,-145.0,154,398.0,0.0,398.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:09,36.340921,399.0,1.0,400.0,2451924.0,-145.0,-145.0,154,399.0,0.0,399.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:10,37.340921,396.04,0.0,396.04,2451924.0,-145.0,-145.0,154,395.05,0.0,395.05,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:11,38.340921,400.0,1.0,401.0,2451924.0,-145.0,-145.0,154,399.0,0.0,399.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:12,39.340921,399.0,2.0,401.0,2451924.0,-144.0,-144.0,153,398.0,0.0,398.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:13,40.340921,399.0,1.0,400.0,2451924.0,-144.0,-144.0,153,399.0,0.0,399.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:14,41.340921,400.0,1.0,401.0,2451924.0,-144.0,-144.0,153,400.0,0.0,400.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:15,42.340921,393.07,6.930000000000001,400.0,2451924.0,-144.0,-144.0,153,392.08,0.0,392.08,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:16,43.340921,355.0,1.0,356.0,2451924.0,-144.0,-144.0,153,354.0,0.0,354.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:17,44.340921,20.0,83.0,103.0,2451924.0,-144.0,580212.0,153,20.0,80.0,100.0,1968000.0,24.21,0.0,580356.0,12952.0
2025-07-30 00:10:18,45.340921,91.0,31.0,122.0,2451924.0,-144.0,74860.0,153,90.0,11.0,101.0,1968000.0,24.21,0.0,75004.0,12952.0
2025-07-30 00:10:19,46.340921,270.0,1.0,271.0,2451924.0,-144.0,-144.0,153,269.0,0.0,269.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:20,47.340921,398.0,1.0,399.0,2451924.0,-144.0,-144.0,153,397.0,0.0,397.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:21,48.340921,398.0,1.0,399.0,2452052.0,-144.0,-144.0,153,398.0,0.0,398.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:22,49.340921,400.0,2.0,402.0,2452052.0,-144.0,-144.0,153,399.0,0.0,399.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:23,50.340921,399.0,1.0,400.0,2452052.0,-144.0,-144.0,153,398.0,0.0,398.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:24,51.340921,388.0,12.0,400.0,2452052.0,-144.0,-144.0,153,388.0,1.0,389.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:25,52.340921,379.21000000000004,13.860000000000001,393.07000000000005,2452052.0,-144.0,-144.0,153,377.23,0.0,377.23,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:26,53.340921,389.0,13.0,402.0,2452052.0,-144.0,-144.0,153,388.0,1.0,389.0,1968000.0,24.21,0.0,0.0,12952.0
2025-07-30 00:10:27,54.340921,392.0,7.0,399.0,2452052.0,-144.0,-144.0,153,392.0,1.0,393.0,1968000.0,24.21,0.0,0.0,12952.0
