time,relative_time,system_cpu_user,system_cpu_system,system_cpu_total,system_mem_rss_total,system_io_read,system_io_write,system_process_count
2025-08-12 01:16:31,0.731813,2882202.0,234.58,0.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:32,1.731813,2882202.0,798.0,1.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:33,2.731813,2882202.0,799.0,0.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:34,3.731813,2882202.0,800.0,1.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:35,4.731813,2882202.0,626.0,1.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:36,5.731813,2882202.0,404.0,0.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:37,6.731813,2882202.0,286.0,1.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:38,7.731813,2882202.0,794.0,3.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:39,8.731813,2882202.0,777.0,4.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:40,9.731813,2882202.0,798.0,1.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:41,10.731813,2882202.0,658.0,1.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:42,11.731813,2882202.0,403.0,1.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:43,12.731813,2882202.0,254.0,1.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:44,13.731813,2882202.0,797.0,2.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:45,14.731813,2882202.0,793.0,3.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:46,15.731813,2882202.0,778.0,3.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:47,16.731813,2882202.0,690.0,4.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:48,17.731813,2882202.0,404.0,5.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:49,18.731813,2882202.0,200.0,12.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:50,19.731813,2882202.0,722.0,8.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:51,20.731813,2882202.0,768.0,6.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:52,21.731813,2882202.0,791.09,3.96,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:53,22.731813,2882202.0,783.0,5.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:54,23.731813,2882202.0,404.0,0.0,7407736.0,2882202.0,-236.0,236
2025-08-12 01:16:55,24.731813,2931996.0,224.0,4.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:16:56,25.731813,2931996.0,521.0,19.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:16:57,26.731813,2931996.0,768.0,9.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:16:58,27.731813,2931996.0,799.0,4.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:16:59,28.731813,2931996.0,798.0,4.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:00,29.731813,2931996.0,570.0,3.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:01,30.731813,2931996.0,325.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:02,31.731813,2931996.0,444.0,13.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:03,32.731813,2931996.0,752.47,33.66,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:04,33.731813,2931996.0,748.0,28.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:05,34.731813,2931996.0,756.0,4.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:06,35.731813,2931996.0,686.0,5.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:07,36.731813,2931996.0,394.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:08,37.731813,2931996.0,90.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:09,38.731813,2931996.0,645.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:10,39.731813,2931996.0,799.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:11,40.731813,2931996.0,799.0,1.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:12,41.731813,2931996.0,798.0,1.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:13,42.731813,2931996.0,443.0,1.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:14,43.731813,2931996.0,266.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:15,44.731813,2931996.0,551.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:16,45.731813,2931996.0,785.0,3.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:17,46.731813,2931996.0,798.0,1.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:18,47.731813,2931996.0,800.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:19,48.731813,2931996.0,506.0,1.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:20,49.731813,2931996.0,325.0,1.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:21,50.731813,2931996.0,431.0,2.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:22,51.731813,2931996.0,792.0,3.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:23,52.731813,2931996.0,803.0,2.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:24,53.731813,2931996.0,797.0,5.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:25,54.731813,2931996.0,537.0,1.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:26,55.731813,2931996.0,395.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:27,56.731813,2931996.0,257.0,1.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:28,57.731813,2931996.0,786.0,2.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:29,58.731813,2931996.0,798.0,2.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:30,59.731813,2931996.0,798.0,2.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:31,60.731813,2931996.0,660.0,2.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:32,61.731813,2931996.0,402.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:33,62.731813,2931996.0,212.0,1.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:34,63.731813,2931996.0,790.0,5.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:35,64.731813,2931996.0,779.0,5.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:36,65.731813,2931996.0,798.0,3.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:37,66.731813,2931996.0,723.0,3.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:38,67.731813,2931996.0,403.0,1.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:39,68.731813,2931996.0,179.0,16.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:40,69.731813,2931996.0,647.0,37.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:41,70.731813,2931996.0,752.0,11.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:42,71.731813,2931996.0,731.0,15.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:43,72.731813,2931996.0,736.0,40.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:44,73.731813,2931996.0,685.0,24.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:45,74.731813,2931996.0,390.0,13.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:46,75.731813,2931996.0,170.0,37.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:47,76.731813,2931996.0,797.0,2.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:48,77.731813,2931996.0,797.0,2.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:49,78.731813,2931996.0,795.0,3.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:50,79.731813,2931996.0,678.0,3.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:51,80.731813,2931996.0,403.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:52,81.731813,2931996.0,180.0,14.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:53,82.731813,2931996.0,679.0,15.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:54,83.731813,2931996.0,740.0,5.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:55,84.731813,2931996.0,811.0,10.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:56,85.731813,2931996.0,769.0,6.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:57,86.731813,2931996.0,561.39,0.99,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:58,87.731813,2931996.0,236.0,1.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:17:59,88.731813,2931996.0,490.0,11.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:00,89.731813,2931996.0,724.0,29.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:01,90.731813,2931996.0,695.0,32.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:02,91.731813,2931996.0,786.0,9.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:03,92.731813,2931996.0,687.0,2.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:04,93.731813,2931996.0,415.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:05,94.731813,2931996.0,97.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:06,95.731813,2931996.0,672.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:07,96.731813,2931996.0,799.0,1.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:08,97.731813,2931996.0,799.0,1.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:09,98.731813,2931996.0,798.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:10,99.731813,2931996.0,430.0,1.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:11,100.731813,2931996.0,256.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:12,101.731813,2931996.0,667.0,3.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:13,102.731813,2931996.0,798.0,2.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:14,103.731813,2931996.0,790.0,4.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:15,104.731813,2931996.0,782.0,2.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:16,105.731813,2931996.0,440.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:17,106.731813,2931996.0,270.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:18,107.731813,2931996.0,539.0,2.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:19,108.731813,2931996.0,797.0,2.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:20,109.731813,2931996.0,795.0,3.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:21,110.731813,2931996.0,776.0,3.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:22,111.731813,2931996.0,506.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:23,112.731813,2931996.0,340.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:24,113.731813,2931996.0,397.0,2.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:25,114.731813,2931996.0,798.0,3.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:26,115.731813,2931996.0,799.0,3.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:27,116.731813,2931996.0,795.0,3.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:28,117.731813,2931996.0,554.0,3.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:29,118.731813,2931996.0,402.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:30,119.731813,2931996.0,75.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:31,120.731813,2931996.0,763.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:32,121.731813,2931996.0,799.0,1.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:33,122.731813,2931996.0,798.0,2.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:34,123.731813,2931996.0,773.0,2.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:35,124.731813,2931996.0,403.0,0.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:36,125.731813,2931996.0,211.0,13.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:37,126.731813,2931996.0,497.0,18.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:38,127.731813,2931996.0,733.0,31.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:39,128.731813,2931996.0,712.0,44.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:40,129.731813,2931996.0,730.0,27.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:41,130.731813,2931996.0,743.0,15.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:42,131.731813,2931996.0,392.0,17.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:43,132.731813,2931996.0,143.0,21.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:44,133.731813,2931996.0,710.0,13.0,7407736.0,2931996.0,-237.0,237
2025-08-12 01:18:45,134.731813,2931996.0,791.0,2.0,7407736.0,2931996.0,-237.0,237
