memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,224,1,32.0,128,1,6896.33,199.39,1107.181434,18.45,1282.75,3.88
3,32,224,1,32.0,512,1,2552.30,351.40,678.202067,11.30,2004.71,6.33
5,32,224,1,32.0,1024,1,1413.00,587.02,507.291397,8.45,3889.05,8.47
8,32,224,1,32.0,1024,1,753.45,604.62,495.107274,8.25,6688.50,8.67
14,32,224,1,32.0,1024,1,390.99,650.01,489.766218,8.16,12894.70,8.77
26,32,224,1,32.0,1024,1,198.90,619.21,529.787795,8.83,25333.20,8.11
50,32,224,1,32.0,1024,1,99.94,467.22,301.656735,5.03,50240.75,14.24
