memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,224,1,32.0,128,1,6896.30,228.96,1021.892263,17.03,1291.50,4.20
3,32,224,1,32.0,512,1,2552.39,370.79,655.042108,10.92,1985.62,6.56
5,32,224,1,32.0,1024,1,1412.95,377.30,636.919176,10.62,3922.52,6.74
8,32,224,1,32.0,1024,1,753.45,339.88,663.016588,11.05,6670.57,6.48
14,32,224,1,32.0,1024,1,390.99,331.10,688.832751,11.48,12913.28,6.24
26,32,224,1,32.0,1024,1,198.90,297.77,802.941433,13.38,25357.97,5.35
50,32,224,1,32.0,1024,1,99.94,164.20,429.496637,7.16,50233.75,10.00
