varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,8,1,4.0,1024,1,99.99,842.04,250.532480,4.18,7425.27,2.14
2,29,8,2,4.0,1024,1,99.99,856.36,252.344157,4.21,7425.03,2.13
4,29,8,4,4.0,1024,1,99.99,855.62,258.099201,4.30,7425.26,2.08
8,29,8,8,4.0,1024,1,99.99,846.72,251.594905,4.19,7425.30,2.13
