k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,8,1,1.0,512,1,99.99,171.67,79.932004,1.33,2817.00,1.68
28,8,1,2.0,1024,1,100.00,178.75,147.594694,2.46,4353.07,1.82
29,8,1,4.0,1024,1,99.99,184.31,272.028977,4.53,7425.19,1.97
30,8,1,8.0,1024,1,99.99,213.42,513.006643,8.55,13569.30,2.09
31,8,1,16.0,1024,1,99.99,231.68,1008.693766,16.81,25856.93,2.13
