k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,8,1,1.0,256,1,198.80,242.46,88.315414,1.47,1729.56,1.52
28,8,1,2.0,512,1,199.40,304.36,162.644551,2.71,2497.08,1.65
29,8,1,4.0,1024,1,199.16,311.36,304.715932,5.08,4033.01,1.76
30,8,1,8.0,1024,1,199.45,412.35,566.583421,9.44,7105.54,1.90
31,8,1,16.0,1024,1,199.42,394.64,1133.267622,18.89,13249.60,1.89
32,8,1,32.0,1024,1,198.90,252.73,2419.066773,40.32,25537.27,1.78
