k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,8,1,1.0,256,1,198.80,797.88,74.789813,1.25,1729.69,1.79
28,8,1,2.0,512,1,199.40,928.79,141.479958,2.36,2496.92,1.90
29,8,1,4.0,1024,1,199.16,991.96,269.546069,4.49,4033.06,1.99
30,8,1,8.0,1024,1,199.45,856.57,535.509822,8.93,7105.28,2.01
31,8,1,16.0,1024,1,199.42,1195.47,1027.462199,17.12,13249.42,2.09
32,8,1,32.0,1024,1,198.90,1186.18,1971.740710,32.86,25537.60,2.18
