k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,96,1,1.0,512,1,99.99,205.99,31.434364,0.52,2808.15,4.27
28,96,1,2.0,1024,1,100.00,199.31,38.138398,0.64,4342.04,7.04
29,96,1,4.0,1024,1,99.99,250.62,53.961810,0.90,7414.55,9.95
30,96,1,8.0,1024,1,99.99,310.84,93.774891,1.56,13559.37,11.45
31,96,1,16.0,1024,1,99.99,342.61,178.329940,2.97,25845.93,12.04
32,96,1,32.0,1024,1,99.94,307.00,361.925529,6.03,50423.36,11.87
