k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,96,1,1.0,256,1,198.80,117.73,91.080700,1.52,2039.65,1.47
28,96,1,2.0,512,1,199.40,142.63,119.275431,1.99,2486.57,2.25
29,96,1,4.0,1024,1,199.16,165.01,195.073324,3.25,4086.62,2.75
30,96,1,8.0,1024,1,199.45,195.30,327.479217,5.46,7096.70,3.28
31,96,1,16.0,1024,1,199.42,204.49,620.014882,10.33,13239.69,3.46
