k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,64,1,1.0,512,1,99.99,576.55,9.106436,0.15,2819.59,14.74
28,64,1,2.0,1024,1,100.00,674.43,15.209160,0.25,4355.53,17.65
29,64,1,4.0,1024,1,99.99,641.47,27.061002,0.45,7427.69,19.84
30,64,1,8.0,1024,1,99.99,523.26,54.698014,0.91,13571.71,19.63
31,64,1,16.0,1024,1,99.99,996.27,91.773571,1.53,25860.03,23.40
32,64,1,32.0,1024,1,99.94,1090.95,179.909718,3.00,50436.43,23.87
