varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,176.50,5752.032063,95.87,50434.38,0.75
2,32,2,1,32.0,1024,1,99.94,176.62,3246.336115,54.11,50434.68,1.32
4,32,4,1,32.0,1024,1,99.94,191.27,1671.927718,27.87,50434.55,2.57
8,32,8,1,32.0,1024,1,99.94,193.92,981.524703,16.36,50434.85,4.38
16,32,16,1,32.0,1024,1,99.94,201.42,587.373671,9.79,50435.00,7.31
32,32,32,1,32.0,1024,1,99.94,205.60,393.807625,6.56,50435.35,10.91
64,32,64,1,32.0,1024,1,99.94,206.30,309.303296,5.16,50436.38,13.89
