memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,64,1,32.0,128,1,6896.55,595.30,519.459215,8.66,1411.41,8.27
3,32,64,1,32.0,512,1,2552.35,1259.77,310.949959,5.18,2200.29,13.81
5,32,64,1,32.0,1024,1,1413.00,1489.02,284.631883,4.74,4100.36,15.09
8,32,64,1,32.0,1024,1,753.46,1711.79,267.226099,4.45,6868.24,16.07
14,32,64,1,32.0,1024,1,390.98,1695.60,278.711195,4.65,13092.24,15.41
26,32,64,1,32.0,1024,1,198.90,1708.12,286.506296,4.78,25540.26,14.99
50,32,64,1,32.0,1024,1,99.94,1677.53,169.890151,2.83,50436.24,25.28
