k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,64,1,1.0,128,1,373.16,184.93,35.571408,0.59,1411.38,3.77
28,64,1,2.0,256,1,385.21,198.85,60.690070,1.01,2051.48,4.42
29,64,1,4.0,512,1,386.23,214.15,106.635299,1.78,2339.49,5.03
30,64,1,8.0,1024,1,391.05,250.66,184.478237,3.07,4099.74,5.82
31,64,1,16.0,1024,1,392.40,237.20,376.744002,6.28,6948.20,5.70
32,64,1,32.0,1024,1,390.98,274.67,677.707989,11.30,13092.35,6.34
