varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,744.26,5896.707107,98.28,50434.57,0.73
2,32,2,1,32.0,1024,1,99.94,729.82,3214.027731,53.57,50434.68,1.34
4,32,4,1,32.0,1024,1,99.94,720.68,1740.355848,29.01,50434.66,2.47
8,32,8,1,32.0,1024,1,99.94,422.76,914.008904,15.23,50434.86,4.70
16,32,16,1,32.0,1024,1,99.94,543.39,480.581479,8.01,50434.98,8.94
32,32,32,1,32.0,1024,1,99.94,741.05,279.524498,4.66,50435.47,15.37
64,32,64,1,32.0,1024,1,99.94,742.67,195.311288,3.26,50436.23,21.99
