k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,64,1,1.0,512,1,99.99,554.18,9.175800,0.15,2819.50,14.63
28,64,1,2.0,1024,1,100.00,607.61,15.633585,0.26,4355.59,17.17
29,64,1,4.0,1024,1,99.99,643.73,27.367893,0.46,7427.52,19.62
30,64,1,8.0,1024,1,99.99,355.55,62.063499,1.03,13571.79,17.30
31,64,1,16.0,1024,1,99.99,337.26,124.322234,2.07,25860.09,17.27
32,64,1,32.0,1024,1,99.95,314.95,254.775192,4.25,50436.36,16.86
