varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,329.80,5674.470673,94.57,50434.46,0.76
2,32,2,1,32.0,1024,1,99.94,330.26,3166.749707,52.78,50434.49,1.36
4,32,4,1,32.0,1024,1,99.94,331.54,1601.217525,26.69,50434.54,2.68
8,32,8,1,32.0,1024,1,99.94,330.90,925.973808,15.43,50434.80,4.64
16,32,16,1,32.0,1024,1,99.94,329.63,518.199910,8.64,50435.10,8.29
32,32,32,1,32.0,1024,1,99.94,329.26,337.326344,5.62,50435.36,12.73
64,32,64,1,32.0,1024,1,99.94,329.21,250.446295,4.17,50436.21,17.15
