varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,421.37,5742.991533,95.72,50434.40,0.75
2,32,2,1,32.0,1024,1,99.94,422.80,3264.201042,54.40,50434.61,1.32
4,32,4,1,32.0,1024,1,99.94,414.35,1555.984988,25.93,50434.75,2.76
8,32,8,1,32.0,1024,1,99.94,418.07,908.491262,15.14,50434.66,4.73
16,32,16,1,32.0,1024,1,99.94,420.32,491.183064,8.19,50434.85,8.74
32,32,32,1,32.0,1024,1,99.94,427.45,312.126969,5.20,50435.43,13.76
64,32,64,1,32.0,1024,1,99.94,430.33,226.758365,3.78,50436.25,18.94
