k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,64,1,1.0,512,1,99.99,458.89,9.587848,0.16,2819.64,14.00
28,64,1,2.0,1024,1,100.00,559.06,15.695522,0.26,4355.69,17.10
29,64,1,4.0,1024,1,99.99,547.96,27.824736,0.46,7427.52,19.29
30,64,1,8.0,1024,1,99.99,501.78,54.662135,0.91,13571.85,19.64
31,64,1,16.0,1024,1,99.99,600.62,102.708309,1.71,25860.14,20.91
32,64,1,32.0,1024,1,99.94,718.39,195.918576,3.27,50436.37,21.92
