k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,64,1,1.0,256,1,198.80,703.60,17.333850,0.29,2051.69,7.74
28,64,1,2.0,512,1,199.40,731.19,28.705353,0.48,2499.68,9.35
29,64,1,4.0,1024,1,199.16,656.05,54.683437,0.91,4099.59,9.82
30,64,1,8.0,1024,1,199.45,554.98,115.909496,1.93,7107.80,9.26
31,64,1,16.0,1024,1,199.42,556.82,224.316533,3.74,13252.02,9.57
32,64,1,32.0,1024,1,198.90,642.47,407.461161,6.79,25540.40,10.54
