k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,224,1,1.0,256,1,198.80,222.25,33.197473,0.55,1875.58,4.04
28,224,1,2.0,512,1,199.40,231.22,60.860531,1.01,2311.31,4.41
29,224,1,4.0,1024,1,199.16,291.86,98.274090,1.64,3893.30,5.46
30,224,1,8.0,1024,1,199.45,316.75,192.979930,3.22,6901.68,5.56
31,224,1,16.0,1024,1,199.42,359.67,346.494536,5.77,13053.58,6.20
32,224,1,32.0,1024,1,198.90,429.93,625.757978,10.43,25346.31,6.86
