k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,224,1,1.0,512,1,99.99,132.23,16.721080,0.28,2611.00,8.03
28,224,1,2.0,1024,1,100.00,134.75,31.633664,0.53,4166.75,8.49
29,224,1,4.0,1024,1,99.99,134.62,57.643578,0.96,7229.25,9.31
30,224,1,8.0,1024,1,99.99,134.46,114.112012,1.90,13378.75,9.41
31,224,1,16.0,1024,1,99.99,161.84,203.905232,3.40,25662.00,10.53
32,224,1,32.0,1024,1,99.94,164.68,422.107465,7.04,50233.75,10.18
