k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,224,1,1.0,512,1,99.99,261.90,13.099455,0.22,2640.75,10.25
28,224,1,2.0,1024,1,100.00,274.51,24.152420,0.40,4172.00,11.11
29,224,1,4.0,1024,1,99.99,271.61,43.151718,0.72,7245.00,12.44
30,224,1,8.0,1024,1,99.99,261.67,84.030386,1.40,13373.50,12.78
31,224,1,16.0,1024,1,99.99,327.85,157.322479,2.62,25660.25,13.65
32,224,1,32.0,1024,1,99.94,465.25,277.304947,4.62,50235.50,15.49
