varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,454.99,11838.046191,197.30,50429.75,0.36
2,32,2,1,32.0,1024,1,99.94,453.54,6216.490617,103.61,50429.75,0.69
4,32,4,1,32.0,1024,1,99.94,418.41,4041.813138,67.36,50424.50,1.06
8,32,8,1,32.0,1024,1,99.94,438.21,1778.212677,29.64,50417.50,2.42
16,32,16,1,32.0,1024,1,99.94,438.23,925.539778,15.43,50407.00,4.64
32,32,32,1,32.0,1024,1,99.94,434.05,518.908698,8.65,50373.75,8.28
64,32,64,1,32.0,1024,1,99.94,441.35,391.497131,6.52,50330.00,10.97
128,32,128,1,32.0,1024,1,99.94,417.57,311.207514,5.19,50256.50,13.80
224,32,224,1,32.0,1024,1,99.94,456.18,313.365375,5.22,50253.00,13.71
