k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,512,1,99.99,772.28,19.410752,0.32,2808.75,6.91
28,16,1,2.0,1024,1,100.00,813.48,34.373260,0.57,4346.25,7.81
29,16,1,4.0,1024,1,99.99,816.22,60.855750,1.01,7419.00,8.82
30,16,1,8.0,1024,1,99.99,844.92,116.310073,1.94,13560.00,9.23
31,16,1,16.0,1024,1,99.99,908.33,225.895718,3.76,25845.75,9.51
32,16,1,32.0,1024,1,99.94,958.12,455.795724,7.60,50424.75,9.42
