varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,29,1,1,4.0,512,1,386.24,1144.20,641.393515,10.69,2337.09,0.84
2,29,2,1,4.0,512,1,386.24,1074.66,342.620721,5.71,2337.48,1.57
4,29,4,1,4.0,512,1,386.24,1074.35,219.371675,3.66,2335.28,2.45
8,29,8,1,4.0,512,1,386.24,984.62,125.135297,2.09,2333.73,4.29
16,29,16,1,4.0,512,1,386.24,991.93,78.395693,1.31,2327.80,6.85
32,29,32,1,4.0,512,1,386.22,919.13,59.814039,1.00,2319.68,8.98
64,29,64,1,4.0,512,1,386.24,889.44,54.625406,0.91,2310.20,9.83
96,29,96,1,4.0,512,1,386.23,910.82,50.587002,0.84,2302.07,10.61
