k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,32,1,1.0,512,1,99.99,806.93,12.860207,0.21,2805.75,10.44
28,32,1,2.0,1024,1,100.00,768.61,21.642416,0.36,4337.25,12.40
29,32,1,4.0,1024,1,99.99,696.36,38.092266,0.63,7413.75,14.09
30,32,1,8.0,1024,1,99.99,735.22,69.904347,1.17,13551.75,15.36
31,32,1,16.0,1024,1,99.99,917.80,131.042422,2.18,25842.00,16.39
32,32,1,32.0,1024,1,99.94,923.35,266.105431,4.44,50415.00,16.14
