memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,32,1,32.0,128,1,6896.64,446.85,690.406411,11.51,16366.97,6.22
4,32,32,1,32.0,512,1,2552.34,588.49,513.844067,8.56,16367.47,8.36
8,32,32,1,32.0,1024,1,753.45,616.46,487.453363,8.12,16365.29,8.81
16,32,32,1,32.0,1024,1,390.98,553.26,516.088584,8.60,16366.13,8.32
24,32,32,1,32.0,1024,1,390.98,544.53,514.677134,8.58,16366.72,8.34
32,32,32,1,32.0,1024,1,198.90,466.35,565.493942,9.42,25514.73,7.60
71,32,32,1,32.0,1024,1,99.94,245.96,369.802192,6.16,50409.75,11.61
