varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,243.46,6135.916996,102.27,50432.25,0.70
2,32,2,1,32.0,1024,1,99.94,255.20,3267.774569,54.46,50425.50,1.31
4,32,4,1,32.0,1024,1,99.94,243.75,1878.654089,31.31,50392.50,2.29
8,32,8,1,32.0,1024,1,99.94,243.19,967.491336,16.12,50419.50,4.44
16,32,16,1,32.0,1024,1,99.94,242.68,556.393325,9.27,50422.50,7.72
32,32,32,1,32.0,1024,1,99.94,244.43,367.228708,6.12,50410.50,11.70
64,32,64,1,32.0,1024,1,99.94,241.72,296.612033,4.94,50403.00,14.48
96,32,96,1,32.0,1024,1,99.94,239.29,280.812090,4.68,50399.25,15.29
