memory_gb,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
2,32,32,1,32.0,128,1,6896.18,549.29,649.256110,10.82,16367.36,6.62
4,32,32,1,32.0,512,1,2552.34,937.36,434.536595,7.24,16364.69,9.88
8,32,32,1,32.0,1024,1,753.46,1186.16,386.687286,6.44,16368.63,11.11
16,32,32,1,32.0,1024,1,390.99,1189.41,388.537896,6.48,16365.22,11.05
24,32,32,1,32.0,1024,1,390.98,1180.13,380.510401,6.34,16366.72,11.29
32,32,32,1,32.0,1024,1,198.90,1126.93,400.736759,6.68,25517.92,10.72
71,32,32,1,32.0,1024,1,99.94,809.41,274.898216,4.58,50415.00,15.62
