varying_threads,k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
1,32,1,1,32.0,1024,1,99.94,716.38,6433.206064,107.22,47689.50,0.67
2,32,2,1,32.0,1024,1,99.94,365.99,3241.488583,54.02,50433.00,1.32
4,32,4,1,32.0,1024,1,99.94,662.24,1772.687095,29.54,50423.25,2.42
8,32,8,1,32.0,1024,1,99.94,835.16,864.832321,14.41,50427.75,4.97
16,32,16,1,32.0,1024,1,99.94,834.25,460.245550,7.67,50423.25,9.33
32,32,32,1,32.0,1024,1,99.94,837.50,269.333212,4.49,50413.50,15.95
64,32,64,1,32.0,1024,1,99.94,877.17,197.997867,3.30,50401.50,21.69
96,32,96,1,32.0,1024,1,99.94,847.52,180.634641,3.01,50397.75,23.78
