k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,512,1,99.99,207.50,23.094608,0.38,2812.50,5.81
28,16,1,2.0,1024,1,100.00,211.60,41.221357,0.69,4346.25,6.51
29,16,1,4.0,1024,1,99.99,206.19,76.288924,1.27,7418.25,7.04
30,16,1,8.0,1024,1,99.99,220.38,143.257474,2.39,13563.75,7.50
31,16,1,16.0,1024,1,99.99,236.29,279.147349,4.65,25846.50,7.69
32,16,1,32.0,1024,1,99.94,243.53,550.472968,9.17,50424.75,7.80
