k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,256,1,198.80,903.16,25.168260,0.42,1721.98,5.33
28,16,1,2.0,512,1,199.40,897.11,46.084861,0.77,2489.73,5.82
29,16,1,4.0,1024,1,199.16,967.31,80.675603,1.34,4025.24,6.65
30,16,1,8.0,1024,1,199.45,1006.17,154.104288,2.57,7099.99,6.97
31,16,1,16.0,1024,1,199.42,1221.25,285.407850,4.76,13240.48,7.52
32,16,1,32.0,1024,1,198.90,1247.18,563.255503,9.39,25527.12,7.63
