k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,256,1,198.80,294.78,34.572956,0.58,1721.99,3.88
28,16,1,2.0,512,1,199.40,299.23,62.983241,1.05,2491.98,4.26
29,16,1,4.0,1024,1,199.16,309.80,116.911147,1.95,4027.40,4.59
30,16,1,8.0,1024,1,199.45,367.47,211.328291,3.52,7095.49,5.08
31,16,1,16.0,1024,1,199.42,441.46,381.735166,6.36,13238.98,5.63
32,16,1,32.0,1024,1,198.90,481.45,733.726437,12.23,25528.98,5.85
