k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,96,1,1.0,512,1,99.99,315.07,9.478335,0.16,2782.50,14.16
28,96,1,2.0,1024,1,100.00,483.92,13.681319,0.23,4321.50,19.62
29,96,1,4.0,1024,1,99.99,500.74,24.376147,0.41,7392.00,22.02
30,96,1,8.0,1024,1,99.99,469.74,46.483116,0.77,13542.00,23.10
31,96,1,16.0,1024,1,99.99,484.94,88.748560,1.48,25827.00,24.20
32,96,1,32.0,1024,1,99.94,498.81,172.370381,2.87,50399.25,24.92
